cell,delta,contention,seed,arm,policy_kind,declaration_source,solver_status,feasible,fallback_used,queue_order_completion_mean,queue_order_tasks_per_run,best_subset_completion_mean,best_subset_tasks_per_run,frac_zero_qo,frac_zero_bs,capacity_utilization,unused_installed_total,capacity_violation,bound_violation,alloc_latency_ms
delta0.00__high,0.0,high,153676091,drf_refreshed_calibration,drf,refreshed_calibration,drf,True,False,0.625,30.0,0.625,30.0,0.0,0.0,0.8614506927465363,97,0,0,0
delta0.00__high,0.0,high,153676091,drf_stale_calibration,drf,stale_calibration,drf,True,False,0.6458333333333334,31.0,0.6458333333333334,31.0,0.0,0.0,0.8867155664221679,63,0,0,0
delta0.00__high,0.0,high,153676091,equal,equal,,equal,True,False,0.5,24.0,0.5,24.0,0.0,0.0,0.7196414017929911,344,0,0,0
delta0.00__high,0.0,high,173143613,carrier_execution_queue_oracle,carrier,execution_queue_oracle,optimal,True,False,0.5,24.0,0.5,24.0,0.0,0.0,0.9107692307692308,58,0,0,622
delta0.00__high,0.0,high,173143613,carrier_latent_distribution_oracle,carrier,latent_distribution_oracle,optimal,True,False,0.5,24.0,0.5,24.0,0.0,0.0,0.9107692307692308,58,0,0,651
delta0.00__high,0.0,high,173143613,carrier_refreshed_calibration,carrier,refreshed_calibration,optimal,True,False,0.4791666666666667,23.0,0.4791666666666667,23.0,0.0,0.0,0.8707692307692307,84,0,0,617
delta0.00__high,0.0,high,173143613,carrier_stale_calibration,carrier,stale_calibration,optimal,True,False,0.4791666666666667,23.0,0.4791666666666667,23.0,0.0,0.0,0.8707692307692307,84,0,0,609
delta0.00__high,0.0,high,173143613,drf_execution_queue_oracle,drf,execution_queue_oracle,drf,True,False,0.4166666666666667,20.0,0.4166666666666667,20.0,0.0,0.0,0.7507692307692307,66,0,0,0
delta0.00__high,0.0,high,173143613,drf_latent_distribution_oracle,drf,latent_distribution_oracle,drf,True,False,0.4166666666666667,20.0,0.4166666666666667,20.0,0.0,0.0,0.7507692307692307,70,0,0,0
delta0.00__high,0.0,high,173143613,drf_refreshed_calibration,drf,refreshed_calibration,drf,True,False,0.4166666666666667,20.0,0.4166666666666667,20.0,0.0,0.0,0.7507692307692307,70,0,0,0
delta0.00__high,0.0,high,173143613,drf_stale_calibration,drf,stale_calibration,drf,True,False,0.4166666666666667,20.0,0.4166666666666667,20.0,0.0,0.0,0.7507692307692307,69,0,0,0
delta0.00__high,0.0,high,173143613,equal,equal,,equal,True,False,0.2916666666666667,14.0,0.2916666666666667,14.0,0.0,0.0,0.5230769230769231,310,0,0,0
delta0.00__high,0.0,high,190642350,carrier_execution_queue_oracle,carrier,execution_queue_oracle,optimal,True,False,0.4583333333333333,22.0,0.4583333333333333,22.0,0.0,0.0,0.8010878010878011,255,0,0,664
delta0.00__high,0.0,high,190642350,carrier_latent_distribution_oracle,carrier,latent_distribution_oracle,optimal,True,False,0.5,24.0,0.5,24.0,0.0,0.0,0.8578088578088578,183,0,0,744
delta0.00__high,0.0,high,190642350,carrier_refreshed_calibration,carrier,refreshed_calibration,optimal,True,False,0.5416666666666666,26.0,0.5416666666666666,26.0,0.0,0.0,0.916083916083916,107,0,0,654
delta0.00__high,0.0,high,190642350,carrier_stale_calibration,carrier,stale_calibration,optimal,True,False,0.5,24.0,0.5,24.0,0.0,0.0,0.8842268842268842,149,0,0,638
delta0.00__high,0.0,high,190642350,drf_execution_queue_oracle,drf,execution_queue_oracle,drf,True,False,0.5,24.0,0.5,24.0,0.0,0.0,0.9075369075369075,101,0,0,0
delta0.00__high,0.0,high,190642350,drf_latent_distribution_oracle,drf,latent_distribution_oracle,drf,True,False,0.4583333333333333,22.0,0.4583333333333333,22.0,0.0,0.0,0.8547008547008547,150,0,0,0
delta0.00__high,0.0,high,190642350,drf_refreshed_calibration,drf,refreshed_calibration,drf,True,False,0.5,24.0,0.5,24.0,0.0,0.0,0.8935508935508936,95,0,0,0
delta0.00__high,0.0,high,190642350,drf_stale_calibration,drf,stale_calibration,drf,True,False,0.4583333333333333,22.0,0.4583333333333333,22.0,0.0,0.0,0.8492618492618492,159,0,0,0
delta0.00__high,0.0,high,190642350,equal,equal,,equal,True,False,0.375,18.0,0.375,18.0,0.0,0.0,0.6697746697746698,425,0,0,0
delta0.00__high,0.0,high,207766894,carrier_execution_queue_oracle,carrier,execution_queue_oracle,optimal,True,False,0.4791666666666667,23.0,0.4791666666666667,23.0,0.0,0.0,0.9225928256765261,115,0,0,630
delta0.00__high,0.0,high,207766894,carrier_latent_distribution_oracle,carrier,latent_distribution_oracle,optimal,True,False,0.4791666666666667,23.0,0.4791666666666667,23.0,0.0,0.0,0.9056010069225928,148,0,0,626
delta0.00__high,0.0,high,207766894,carrier_refreshed_calibration,carrier,refreshed_calibration,optimal,True,False,0.4791666666666667,23.0,0.4791666666666667,23.0,0.0,0.0,0.920075519194462,125,0,0,617
delta0.00__high,0.0,high,207766894,carrier_stale_calibration,carrier,stale_calibration,optimal,True,False,0.4791666666666667,23.0,0.4791666666666667,23.0,0.0,0.0,0.8886091881686595,175,0,0,641
delta0.00__high,0.0,high,207766894,drf_execution_queue_oracle,drf,execution_queue_oracle,drf,True,False,0.4791666666666667,23.0,0.4791666666666667,23.0,0.0,0.0,0.8709880427942102,145,0,0,0
delta0.00__high,0.0,high,207766894,drf_latent_distribution_oracle,drf,latent_distribution_oracle,drf,True,False,0.4791666666666667,23.0,0.4791666666666667,23.0,0.0,0.0,0.9162995594713657,101,0,0,0
delta0.00__high,0.0,high,207766894,drf_refreshed_calibration,drf,refreshed_calibration,drf,True,False,0.4791666666666667,23.0,0.4791666666666667,23.0,0.0,0.0,0.9162995594713657,99,0,0,0
delta0.00__high,0.0,high,207766894,drf_stale_calibration,drf,stale_calibration,drf,True,False,0.4791666666666667,23.0,0.4791666666666667,23.0,0.0,0.0,0.9162995594713657,102,0,0,0
delta0.00__high,0.0,high,207766894,equal,equal,,equal,True,False,0.4375,21.0,0.4375,21.0,0.0,0.0,0.8395217117684078,255,0,0,0
delta0.00__high,0.0,high,214952310,carrier_execution_queue_oracle,carrier,execution_queue_oracle,optimal,True,False,0.6041666666666666,29.0,0.6041666666666666,29.0,0.0,0.0,0.9246153846153846,97,0,0,611
delta0.00__high,0.0,high,214952310,carrier_latent_distribution_oracle,carrier,latent_distribution_oracle,optimal,True,False,0.5625,27.0,0.5833333333333334,28.0,0.0,0.0,0.9423076923076923,74,0,0,616
delta0.00__high,0.0,high,214952310,carrier_refreshed_calibration,carrier,refreshed_calibration,optimal,True,False,0.5625,27.0,0.5833333333333334,28.0,0.0,0.0,0.9507692307692308,63,0,0,633
delta0.00__high,0.0,high,214952310,carrier_stale_calibration,carrier,stale_calibration,optimal,True,False,0.5416666666666666,26.0,0.5625,27.0,0.0,0.0,0.9015384615384615,127,0,0,643
delta0.00__high,0.0,high,214952310,drf_execution_queue_oracle,drf,execution_queue_oracle,drf,True,False,0.5625,27.0,0.5625,27.0,0.0,0.0,0.9153846153846154,91,0,0,0
delta0.00__high,0.0,high,214952310,drf_latent_distribution_oracle,drf,latent_distribution_oracle,drf,True,False,0.5208333333333334,25.0,0.5416666666666666,26.0,0.0,0.0,0.9076923076923077,108,0,0,0
delta0.00__high,0.0,high,214952310,drf_refreshed_calibration,drf,refreshed_calibration,drf,True,False,0.5416666666666666,26.0,0.5625,27.0,0.0,0.0,0.9123076923076923,100,0,0,0
delta0.00__high,0.0,high,214952310,drf_stale_calibration,drf,stale_calibration,drf,True,False,0.5416666666666666,26.0,0.5625,27.0,0.0,0.0,0.9261538461538461,82,0,0,0
delta0.00__high,0.0,high,214952310,equal,equal,,equal,True,False,0.4166666666666667,20.0,0.4583333333333333,22.0,0.0,0.0,0.7938461538461539,268,0,0,0
delta0.00__high,0.0,high,223200515,carrier_execution_queue_oracle,carrier,execution_queue_oracle,optimal,True,False,0.5625,27.0,0.5625,27.0,0.0,0.0,0.9065420560747663,100,0,0,623
delta0.00__high,0.0,high,223200515,carrier_latent_distribution_oracle,carrier,latent_distribution_oracle,optimal,True,False,0.5416666666666666,26.0,0.5416666666666666,26.0,0.0,0.0,0.8299065420560747,182,0,0,696
delta0.00__high,0.0,high,223200515,carrier_refreshed_calibration,carrier,refreshed_calibration,optimal,True,False,0.5625,27.0,0.5625,27.0,0.0,0.0,0.9168224299065421,89,0,0,616
delta0.00__high,0.0,high,223200515,carrier_stale_calibration,carrier,stale_calibration,optimal,True,False,0.5416666666666666,26.0,0.5416666666666666,26.0,0.0,0.0,0.8299065420560747,182,0,0,646
delta0.00__high,0.0,high,223200515,drf_execution_queue_oracle,drf,execution_queue_oracle,drf,True,False,0.4791666666666667,23.0,0.4791666666666667,23.0,0.0,0.0,0.8336448598130841,116,0,0,0
delta0.00__high,0.0,high,223200515,drf_latent_distribution_oracle,drf,latent_distribution_oracle,drf,True,False,0.5,24.0,0.5,24.0,0.0,0.0,0.8560747663551402,123,0,0,0
delta0.00__high,0.0,high,223200515,drf_refreshed_calibration,drf,refreshed_calibration,drf,True,False,0.5,24.0,0.5,24.0,0.0,0.0,0.8560747663551402,126,0,0,0
delta0.00__high,0.0,high,223200515,drf_stale_calibration,drf,stale_calibration,drf,True,False,0.4791666666666667,23.0,0.4791666666666667,23.0,0.0,0.0,0.8504672897196262,137,0,0,0
delta0.00__high,0.0,high,223200515,equal,equal,,equal,True,False,0.3541666666666667,17.0,0.3541666666666667,17.0,0.0,0.0,0.6289719626168224,397,0,0,0
delta0.00__high,0.0,high,271508238,carrier_execution_queue_oracle,carrier,execution_queue_oracle,optimal,True,False,0.5833333333333334,28.0,0.5833333333333334,28.0,0.0,0.0,0.7979610750695088,217,0,0,626
delta0.00__high,0.0,high,271508238,carrier_latent_distribution_oracle,carrier,latent_distribution_oracle,optimal,True,False,0.5416666666666666,26.0,0.5833333333333334,28.0,0.0,0.0,0.7497683039851715,270,0,0,627
delta0.00__high,0.0,high,271508238,carrier_refreshed_calibration,carrier,refreshed_calibration,optimal,True,False,0.5416666666666666,26.0,0.5833333333333334,28.0,0.0,0.0,0.7497683039851715,270,0,0,635
delta0.00__high,0.0,high,271508238,carrier_stale_calibration,carrier,stale_calibration,optimal,True,False,0.5208333333333334,25.0,0.5833333333333334,28.0,0.0,0.0,0.7256719184430028,296,0,0,653
delta0.00__high,0.0,high,271508238,drf_execution_queue_oracle,drf,execution_queue_oracle,drf,True,False,0.5,24.0,0.5208333333333334,25.0,0.0,0.0,0.7766450417052827,198,0,0,0
delta0.00__high,0.0,high,271508238,drf_latent_distribution_oracle,drf,latent_distribution_oracle,drf,True,False,0.5208333333333334,25.0,0.5208333333333334,25.0,0.0,0.0,0.8025949953660797,155,0,0,0
delta0.00__high,0.0,high,271508238,drf_refreshed_calibration,drf,refreshed_calibration,drf,True,False,0.5208333333333334,25.0,0.5208333333333334,25.0,0.0,0.0,0.8025949953660797,158,0,0,0
delta0.00__high,0.0,high,271508238,drf_stale_calibration,drf,stale_calibration,drf,True,False,0.5208333333333334,25.0,0.5208333333333334,25.0,0.0,0.0,0.8025949953660797,148,0,0,0
delta0.00__high,0.0,high,271508238,equal,equal,,equal,True,False,0.3958333333333333,19.0,0.3958333333333333,19.0,0.0,0.0,0.571825764596849,462,0,0,0
delta0.00__high,0.0,high,278611269,carrier_execution_queue_oracle,carrier,execution_queue_oracle,optimal,True,False,0.5,24.0,0.5,24.0,0.0,0.0,0.9250814332247557,86,0,0,642
delta0.00__high,0.0,high,278611269,carrier_latent_distribution_oracle,carrier,latent_distribution_oracle,optimal,True,False,0.4583333333333333,22.0,0.4791666666666667,23.0,0.0,0.0,0.8802931596091205,146,0,0,618
delta0.00__high,0.0,high,278611269,carrier_refreshed_calibration,carrier,refreshed_calibration,optimal,True,False,0.5,24.0,0.5,24.0,0.0,0.0,0.9039087947882736,117,0,0,622
delta0.00__high,0.0,high,278611269,carrier_stale_calibration,carrier,stale_calibration,optimal,True,False,0.5,24.0,0.5,24.0,0.0,0.0,0.8843648208469055,142,0,0,620
delta0.00__high,0.0,high,278611269,drf_execution_queue_oracle,drf,execution_queue_oracle,drf,True,False,0.4375,21.0,0.4375,21.0,0.0,0.0,0.6889250814332247,216,0,0,0
delta0.00__high,0.0,high,278611269,drf_latent_distribution_oracle,drf,latent_distribution_oracle,drf,True,False,0.4583333333333333,22.0,0.4583333333333333,22.0,0.0,0.0,0.755700325732899,186,0,0,0
delta0.00__high,0.0,high,278611269,drf_refreshed_calibration,drf,refreshed_calibration,drf,True,False,0.4583333333333333,22.0,0.4583333333333333,22.0,0.0,0.0,0.741042345276873,179,0,0,0
delta0.00__high,0.0,high,278611269,drf_stale_calibration,drf,stale_calibration,drf,True,False,0.4583333333333333,22.0,0.4583333333333333,22.0,0.0,0.0,0.741042345276873,201,0,0,0
delta0.00__high,0.0,high,278611269,equal,equal,,equal,True,False,0.4375,21.0,0.4375,21.0,0.0,0.0,0.6889250814332247,382,0,0,0
delta0.00__high,0.0,high,279304908,carrier_execution_queue_oracle,carrier,execution_queue_oracle,optimal,True,False,0.5833333333333334,28.0,0.6041666666666666,29.0,0.0,0.0,0.9445488721804511,59,0,0,608
delta0.00__high,0.0,high,279304908,carrier_latent_distribution_oracle,carrier,latent_distribution_oracle,optimal,True,False,0.5208333333333334,25.0,0.5625,27.0,0.0,0.0,0.9163533834586466,89,0,0,626
delta0.00__high,0.0,high,279304908,carrier_refreshed_calibration,carrier,refreshed_calibration,optimal,True,False,0.5625,27.0,0.6041666666666666,29.0,0.0,0.0,0.943609022556391,60,0,0,623
delta0.00__high,0.0,high,279304908,carrier_stale_calibration,carrier,stale_calibration,optimal,True,False,0.5208333333333334,25.0,0.5625,27.0,0.0,0.0,0.9163533834586466,89,0,0,625
delta0.00__high,0.0,high,279304908,drf_execution_queue_oracle,drf,execution_queue_oracle,drf,True,False,0.4791666666666667,23.0,0.5208333333333334,25.0,0.0,0.0,0.8571428571428571,78,0,0,0
delta0.00__high,0.0,high,279304908,drf_latent_distribution_oracle,drf,latent_distribution_oracle,drf,True,False,0.5,24.0,0.5416666666666666,26.0,0.0,0.0,0.868421052631579,86,0,0,0
delta0.00__high,0.0,high,279304908,drf_refreshed_calibration,drf,refreshed_calibration,drf,True,False,0.4791666666666667,23.0,0.5208333333333334,25.0,0.0,0.0,0.8242481203007519,119,0,0,0
delta0.00__high,0.0,high,279304908,drf_stale_calibration,drf,stale_calibration,drf,True,False,0.5,24.0,0.5416666666666666,26.0,0.0,0.0,0.868421052631579,84,0,0,0
delta0.00__high,0.0,high,279304908,equal,equal,,equal,True,False,0.3333333333333333,16.0,0.3958333333333333,19.0,0.0,0.0,0.6015037593984962,424,0,0,0
delta0.00__high,0.0,high,284064978,carrier_execution_queue_oracle,carrier,execution_queue_oracle,optimal,True,False,0.5416666666666666,26.0,0.5625,27.0,0.0,0.0,0.9333849728892332,86,0,0,633
delta0.00__high,0.0,high,284064978,carrier_latent_distribution_oracle,carrier,latent_distribution_oracle,optimal,True,False,0.5833333333333334,28.0,0.5833333333333334,28.0,0.0,0.0,0.9295120061967467,91,0,0,625
delta0.00__high,0.0,high,284064978,carrier_refreshed_calibration,carrier,refreshed_calibration,optimal,True,False,0.5625,27.0,0.5625,27.0,0.0,0.0,0.9271882261812548,94,0,0,620
delta0.00__high,0.0,high,284064978,carrier_stale_calibration,carrier,stale_calibration,optimal,True,False,0.5833333333333334,28.0,0.5833333333333334,28.0,0.0,0.0,0.9295120061967467,91,0,0,620
delta0.00__high,0.0,high,284064978,drf_execution_queue_oracle,drf,execution_queue_oracle,drf,True,False,0.5,24.0,0.5,24.0,0.0,0.0,0.8520526723470179,151,0,0,0
delta0.00__high,0.0,high,284064978,drf_latent_distribution_oracle,drf,latent_distribution_oracle,drf,True,False,0.4583333333333333,22.0,0.4791666666666667,23.0,0.0,0.0,0.8086754453911696,193,0,0,0
delta0.00__high,0.0,high,284064978,drf_refreshed_calibration,drf,refreshed_calibration,drf,True,False,0.4791666666666667,23.0,0.4791666666666667,23.0,0.0,0.0,0.8427575522850503,152,0,0,0
delta0.00__high,0.0,high,284064978,drf_stale_calibration,drf,stale_calibration,drf,True,False,0.4583333333333333,22.0,0.4791666666666667,23.0,0.0,0.0,0.8086754453911696,181,0,0,0
delta0.00__high,0.0,high,284064978,equal,equal,,equal,True,False,0.4375,21.0,0.4583333333333333,22.0,0.0,0.0,0.8412083656080558,205,0,0,0
delta0.00__high,0.0,high,322453867,carrier_execution_queue_oracle,carrier,execution_queue_oracle,optimal,True,False,0.5833333333333334,28.0,0.625,30.0,0.0,0.0,0.9368334700574241,77,0,0,683
delta0.00__high,0.0,high,322453867,carrier_latent_distribution_oracle,carrier,latent_distribution_oracle,optimal,True,False,0.5625,27.0,0.5625,27.0,0.0,0.0,0.9417555373256767,68,0,0,693
delta0.00__high,0.0,high,322453867,carrier_refreshed_calibration,carrier,refreshed_calibration,optimal,True,False,0.5625,27.0,0.5625,27.0,0.0,0.0,0.9417555373256767,68,0,0,694
delta0.00__high,0.0,high,322453867,carrier_stale_calibration,carrier,stale_calibration,optimal,True,False,0.5416666666666666,26.0,0.5416666666666666,26.0,0.0,0.0,0.9073010664479081,107,0,0,700
delta0.00__high,0.0,high,322453867,drf_execution_queue_oracle,drf,execution_queue_oracle,drf,True,False,0.5416666666666666,26.0,0.5416666666666666,26.0,0.0,0.0,0.8400328137817884,136,0,0,0
delta0.00__high,0.0,high,322453867,drf_latent_distribution_oracle,drf,latent_distribution_oracle,drf,True,False,0.5208333333333334,25.0,0.5208333333333334,25.0,0.0,0.0,0.8441345365053322,123,0,0,0
delta0.00__high,0.0,high,322453867,drf_refreshed_calibration,drf,refreshed_calibration,drf,True,False,0.5208333333333334,25.0,0.5208333333333334,25.0,0.0,0.0,0.8441345365053322,119,0,0,0
delta0.00__high,0.0,high,322453867,drf_stale_calibration,drf,stale_calibration,drf,True,False,0.5416666666666666,26.0,0.5416666666666666,26.0,0.0,0.0,0.8646431501230517,89,0,0,0
delta0.00__high,0.0,high,322453867,equal,equal,,equal,True,False,0.4583333333333333,22.0,0.4583333333333333,22.0,0.0,0.0,0.7727645611156686,277,0,0,0
delta0.00__high,0.0,high,343457384,carrier_execution_queue_oracle,carrier,execution_queue_oracle,optimal,True,False,0.5208333333333334,25.0,0.5416666666666666,26.0,0.0,0.0,0.8884408602150538,164,0,0,613
delta0.00__high,0.0,high,343457384,carrier_latent_distribution_oracle,carrier,latent_distribution_oracle,optimal,True,False,0.5,24.0,0.5208333333333334,25.0,0.0,0.0,0.8985215053763441,147,0,0,627
delta0.00__high,0.0,high,343457384,carrier_refreshed_calibration,carrier,refreshed_calibration,optimal,True,False,0.5,24.0,0.5208333333333334,25.0,0.0,0.0,0.8709677419354839,189,0,0,603
delta0.00__high,0.0,high,343457384,carrier_stale_calibration,carrier,stale_calibration,optimal,True,False,0.5416666666666666,26.0,0.5625,27.0,0.0,0.0,0.9166666666666666,118,0,0,623
delta0.00__high,0.0,high,343457384,drf_execution_queue_oracle,drf,execution_queue_oracle,drf,True,False,0.5625,27.0,0.5833333333333334,28.0,0.0,0.0,0.9213709677419355,62,0,0,0
delta0.00__high,0.0,high,343457384,drf_latent_distribution_oracle,drf,latent_distribution_oracle,drf,True,False,0.5208333333333334,25.0,0.5416666666666666,26.0,0.0,0.0,0.9153225806451613,68,0,0,0
delta0.00__high,0.0,high,343457384,drf_refreshed_calibration,drf,refreshed_calibration,drf,True,False,0.5208333333333334,25.0,0.5416666666666666,26.0,0.0,0.0,0.8998655913978495,98,0,0,0
delta0.00__high,0.0,high,343457384,drf_stale_calibration,drf,stale_calibration,drf,True,False,0.5208333333333334,25.0,0.5416666666666666,26.0,0.0,0.0,0.9153225806451613,64,0,0,0
delta0.00__high,0.0,high,343457384,equal,equal,,equal,True,False,0.4791666666666667,23.0,0.4791666666666667,23.0,0.0,0.0,0.7849462365591398,320,0,0,0
delta0.00__high,0.0,high,386742898,carrier_execution_queue_oracle,carrier,execution_queue_oracle,optimal,True,False,0.5208333333333334,25.0,0.5416666666666666,26.0,0.0,0.0,0.9031224979983987,121,0,0,611
delta0.00__high,0.0,high,386742898,carrier_latent_distribution_oracle,carrier,latent_distribution_oracle,optimal,True,False,0.5208333333333334,25.0,0.5416666666666666,26.0,0.0,0.0,0.9175340272217775,103,0,0,626
delta0.00__high,0.0,high,386742898,carrier_refreshed_calibration,carrier,refreshed_calibration,optimal,True,False,0.5416666666666666,26.0,0.5625,27.0,0.0,0.0,0.9383506805444356,77,0,0,645
