mode,seed,policy,epoch,n_active,churn_units,churn_frac,binding_commitments,commitment_infeasible,capacity_violation,mean_completion,mean_quality
full,3959161221,leases_shortfall,22,6,807,0.5123809523809524,2,0,0,0.0,0.0
full,3959161221,leases_shortfall,23,7,596,0.3784126984126984,1,0,0,0.0,0.0
full,3959161221,leases_shortfall,24,7,556,0.353015873015873,1,0,0,0.0,0.0
full,3959161221,leases_shortfall,25,7,0,0.0,2,0,0,0.0,0.0
full,3959161221,leases_shortfall,26,7,0,0.0,3,0,0,0.0,0.0
full,3959161221,leases_shortfall,27,7,0,0.0,3,0,0,0.0,0.0
full,3959161221,leases_shortfall,28,7,40,0.025396825396825397,1,0,0,0.0,0.0
full,3959161221,leases_shortfall,29,7,1,0.0006349206349206349,2,0,0,0.0,0.0
full,3959161221,leases_shortfall,30,7,615,0.557570262919311,0,0,0,0.0,0.0
full,3959161221,leases_shortfall,31,7,51,0.04623753399818677,0,0,0,0.0,0.0
full,3959161221,leases_shortfall,32,7,0,0.0,1,0,0,0.0,0.0
full,3959161221,leases_shortfall,33,7,166,0.15049864007252947,0,0,0,0.0,0.0
full,3959161221,leases_shortfall,34,7,164,0.1486854034451496,0,0,0,0.0,0.0
full,3959161221,leases_shortfall,35,6,277,0.2511332728921124,0,0,0,0.0,0.0
full,3959161221,leases_shortfall,36,6,258,0.23390752493200362,0,0,0,0.0,0.0
full,3959161221,leases_shortfall,37,6,0,0.0,1,0,0,0.0,0.0
full,3959161221,leases_shortfall,38,6,0,0.0,1,0,0,0.0,0.0
full,3959161221,leases_shortfall,39,6,0,0.0,1,0,0,0.0,0.0
full,3959161221,leases_shortfall,40,6,0,0.0,1,0,0,0.0,0.0
full,3959161221,leases_shortfall,41,6,1,0.0009066183136899365,3,0,0,0.0,0.0
full,3959161221,leases_shortfall,42,6,0,0.0,4,0,0,0.0,0.0
full,3959161221,leases_shortfall,43,6,0,0.0,4,0,0,0.0,0.0
full,3959161221,leases_shortfall,44,5,363,0.329102447869447,0,0,0,0.04,0.04
full,3959161221,leases_shortfall,45,5,1,0.0009066183136899365,1,0,0,0.04,0.04
full,3959161221,leases_shortfall,46,5,57,0.051677243880326386,1,0,0,0.0,0.0
full,3959161221,leases_shortfall,47,5,715,0.6482320942883046,0,0,0,0.0,0.0
full,3959161221,leases_shortfall,48,5,0,0.0,1,0,0,0.0,0.0
full,3959161221,leases_shortfall,49,5,0,0.0,1,0,0,0.0,0.0
full,3959161221,leases_shortfall,50,5,0,0.0,1,0,0,0.0,0.0
full,3959161221,leases_shortfall,51,5,0,0.0,1,0,0,0.0,0.0
full,3959161221,leases_shortfall,52,5,0,0.0,1,0,0,0.0,0.0
full,3959161221,leases_shortfall,53,5,0,0.0,1,0,0,0.0,0.0
full,3959161221,leases_shortfall,54,5,0,0.0,1,0,0,0.0,0.0
full,3959161221,leases_shortfall,55,5,32,0.02901178603807797,1,0,0,0.0,0.0
full,3959161221,leases_shortfall,56,4,420,0.38077969174977333,0,0,0,0.05,0.05
full,3959161221,leases_shortfall,57,4,0,0.0,2,0,0,0.05,0.05
full,3959161221,leases_shortfall,58,4,928,0.8413417951042611,0,0,0,0.0,0.0
full,3959161221,leases_shortfall,59,4,0,0.0,1,0,0,0.0,0.0
full,3959161221,leases_shortfall,60,4,454,0.28825396825396826,0,0,0,0.0,0.0
full,3959161221,leases_shortfall,61,4,0,0.0,0,0,0,0.0,0.0
full,3959161221,leases_shortfall,62,4,0,0.0,0,0,0,0.0,0.0
full,3959161221,leases_shortfall,63,4,0,0.0,0,0,0,0.0,0.0
full,3959161221,leases_shortfall,64,4,1,0.0006349206349206349,0,0,0,0.0,0.0
full,3959161221,leases_shortfall,65,4,0,0.0,1,0,0,0.0,0.0
full,3959161221,leases_shortfall,66,4,0,0.0,1,0,0,0.0,0.0
full,3959161221,leases_shortfall,67,4,0,0.0,3,0,0,0.0,0.0
full,3959161221,leases_shortfall,68,4,0,0.0,3,0,0,0.0,0.0
full,3959161221,leases_shortfall,69,4,1,0.0006349206349206349,3,0,0,0.0,0.0
full,3959161221,leases_shortfall,70,4,0,0.0,3,0,0,0.0,0.0
full,3959161221,leases_shortfall,71,4,0,0.0,3,0,0,0.0,0.0
full,3959161221,leases_shortfall,72,3,380,0.24126984126984127,0,0,0,0.4666666666666666,0.45777896617227887
full,3959161221,leases_shortfall,73,3,0,0.0,0,0,0,0.4666666666666666,0.45777896617227887
full,3959161221,leases_shortfall,74,3,0,0.0,0,0,0,0.4666666666666666,0.45777896617227887
full,3959161221,leases_shortfall,75,3,0,0.0,0,0,0,0.4666666666666666,0.45777896617227887
full,3959161221,leases_shortfall,76,3,0,0.0,0,0,0,0.4666666666666666,0.45777896617227887
full,3959161221,leases_shortfall,77,3,0,0.0,2,0,0,0.4666666666666666,0.45777896617227887
full,3959161221,leases_shortfall,78,3,0,0.0,2,0,0,0.4666666666666666,0.45777896617227887
full,3959161221,leases_shortfall,79,3,0,0.0,3,0,0,0.4666666666666666,0.45777896617227887
full,3959161221,leases_shortfall,80,3,0,0.0,3,0,0,0.4666666666666666,0.45777896617227887
full,3959161221,leases_shortfall,81,3,0,0.0,3,0,0,0.4666666666666666,0.45777896617227887
full,3959161221,leases_shortfall,82,3,0,0.0,3,0,0,0.4666666666666666,0.45777896617227887
full,3959161221,leases_shortfall,83,3,0,0.0,3,0,0,0.4666666666666666,0.45777896617227887
full,3959161221,leases_shortfall,84,3,0,0.0,3,0,0,0.4666666666666666,0.45777896617227887
full,3959161221,leases_shortfall,85,3,247,0.1568253968253968,0,0,0,0.26666666666666666,0.26154951458110015
full,3959161221,leases_shortfall,86,3,0,0.0,1,0,0,0.26666666666666666,0.26154951458110015
full,3959161221,leases_shortfall,87,3,1,0.0006349206349206349,2,0,0,0.26666666666666666,0.26154951458110015
full,3959161221,leases_shortfall,88,3,1,0.0006349206349206349,2,0,0,0.26666666666666666,0.26154951458110015
full,3959161221,leases_shortfall,89,3,433,0.2749206349206349,1,0,0,0.06666666666666667,0.06653529163987942
full,3959161221,leases_shortfall,90,3,86,0.054603174603174605,1,0,0,0.0,0.0
full,3959161221,leases_shortfall,91,3,0,0.0,2,0,0,0.0,0.0
full,3959161221,leases_shortfall,92,3,47,0.029841269841269842,1,0,0,0.0,0.0
full,3959161221,leases_shortfall,93,3,0,0.0,2,0,0,0.0,0.0
full,3959161221,leases_shortfall,94,3,611,0.3879365079365079,0,0,0,0.3333333333333333,0.32541006303414494
full,3959161221,leases_shortfall,95,3,1,0.0006349206349206349,1,0,0,0.3333333333333333,0.32541006303414494
full,3959161221,leases_shortfall,96,3,0,0.0,1,0,0,0.3333333333333333,0.32541006303414494
full,3959161221,leases_shortfall,97,2,542,0.3441269841269841,0,0,0,1.0,0.9898095149622739
full,3959161221,leases_shortfall,98,2,0,0.0,0,0,0,1.0,0.9898095149622739
full,3959161221,leases_shortfall,99,2,0,0.0,0,0,0,1.0,0.9898095149622739
full,32632808,reoptimize,0,5,1567,0.9949206349206349,0,0,0,0.0,0.0
full,32632808,reoptimize,1,5,0,0.0,0,0,0,0.0,0.0
full,32632808,reoptimize,2,5,0,0.0,0,0,0,0.0,0.0
full,32632808,reoptimize,3,5,751,0.4768253968253968,0,0,0,0.12,0.11419056190182837
full,32632808,reoptimize,4,5,0,0.0,0,0,0,0.12,0.11419056190182837
full,32632808,reoptimize,5,5,1100,0.6984126984126984,0,0,0,0.0,0.0
full,32632808,reoptimize,6,5,0,0.0,0,0,0,0.0,0.0
full,32632808,reoptimize,7,4,361,0.22920634920634922,0,0,0,0.05,0.05
full,32632808,reoptimize,8,5,576,0.3657142857142857,0,0,0,0.0,0.0
full,32632808,reoptimize,9,5,0,0.0,0,0,0,0.0,0.0
full,32632808,reoptimize,10,5,0,0.0,0,0,0,0.0,0.0
full,32632808,reoptimize,11,6,672,0.4266666666666667,0,0,0,0.0,0.0
full,32632808,reoptimize,12,6,0,0.0,0,0,0,0.0,0.0
full,32632808,reoptimize,13,6,22,0.013968253968253968,0,0,0,0.0,0.0
full,32632808,reoptimize,14,5,960,0.6095238095238096,0,0,0,0.12,0.11808141680709623
full,32632808,reoptimize,15,5,0,0.0,0,0,0,0.12,0.11808141680709623
full,32632808,reoptimize,16,5,0,0.0,0,0,0,0.12,0.11808141680709623
full,32632808,reoptimize,17,5,0,0.0,0,0,0,0.12,0.11808141680709623
full,32632808,reoptimize,18,5,81,0.05142857142857143,0,0,0,0.12,0.11808141680709623
full,32632808,reoptimize,19,5,0,0.0,0,0,0,0.12,0.11808141680709623
full,32632808,reoptimize,20,5,0,0.0,0,0,0,0.12,0.11808141680709623
full,32632808,reoptimize,21,5,0,0.0,0,0,0,0.12,0.11808141680709623
full,32632808,reoptimize,22,5,0,0.0,0,0,0,0.12,0.11808141680709623
full,32632808,reoptimize,23,5,0,0.0,0,0,0,0.12,0.11808141680709623
full,32632808,reoptimize,24,5,0,0.0,0,0,0,0.12,0.11808141680709623
full,32632808,reoptimize,25,5,5,0.0031746031746031746,0,0,0,0.12,0.11808141680709623
full,32632808,reoptimize,26,5,0,0.0,0,0,0,0.12,0.11808141680709623
full,32632808,reoptimize,27,4,336,0.21333333333333335,0,0,0,0.0,0.0
full,32632808,reoptimize,28,4,0,0.0,0,0,0,0.0,0.0
full,32632808,reoptimize,29,4,0,0.0,0,0,0,0.0,0.0
full,32632808,reoptimize,30,4,472,0.42792384406165007,0,0,0,0.0,0.0
full,32632808,reoptimize,31,5,854,0.7742520398912058,0,0,0,0.0,0.0
full,32632808,reoptimize,32,6,410,0.371713508612874,0,0,0,0.0,0.0
full,32632808,reoptimize,33,6,0,0.0,0,0,0,0.0,0.0
full,32632808,reoptimize,34,7,395,0.35811423390752495,0,0,0,0.0,0.0
full,32632808,reoptimize,35,7,0,0.0,0,0,0,0.0,0.0
full,32632808,reoptimize,36,7,0,0.0,0,0,0,0.0,0.0
full,32632808,reoptimize,37,7,0,0.0,0,0,0,0.0,0.0
full,32632808,reoptimize,38,7,0,0.0,0,0,0,0.0,0.0
full,32632808,reoptimize,39,6,212,0.19220308250226656,0,0,0,0.0,0.0
full,32632808,reoptimize,40,6,610,0.5530371713508613,0,0,0,0.0,0.0
full,32632808,reoptimize,41,6,828,0.7506799637352675,0,0,0,0.0,0.0
full,32632808,reoptimize,42,6,0,0.0,0,0,0,0.0,0.0
full,32632808,reoptimize,43,5,460,0.4170444242973708,0,0,0,0.04,0.023658666520614872
full,32632808,reoptimize,44,5,0,0.0,0,0,0,0.04,0.023658666520614872
full,32632808,reoptimize,45,4,565,0.5122393472348141,0,0,0,0.0,0.0
full,32632808,reoptimize,46,4,0,0.0,0,0,0,0.0,0.0
full,32632808,reoptimize,47,4,0,0.0,0,0,0,0.0,0.0
full,32632808,reoptimize,48,4,0,0.0,0,0,0,0.0,0.0
full,32632808,reoptimize,49,4,0,0.0,0,0,0,0.0,0.0
full,32632808,reoptimize,50,4,0,0.0,0,0,0,0.0,0.0
full,32632808,reoptimize,51,4,0,0.0,0,0,0,0.0,0.0
full,32632808,reoptimize,52,4,0,0.0,0,0,0,0.0,0.0
full,32632808,reoptimize,53,4,0,0.0,0,0,0,0.0,0.0
full,32632808,reoptimize,54,4,0,0.0,0,0,0,0.0,0.0
full,32632808,reoptimize,55,4,0,0.0,0,0,0,0.0,0.0
full,32632808,reoptimize,56,4,0,0.0,0,0,0,0.0,0.0
full,32632808,reoptimize,57,4,0,0.0,0,0,0,0.0,0.0
full,32632808,reoptimize,58,4,0,0.0,0,0,0,0.0,0.0
full,32632808,reoptimize,59,4,13,0.011786038077969175,0,0,0,0.0,0.0
full,32632808,reoptimize,60,4,472,0.29968253968253966,0,0,0,0.0,0.0
full,32632808,reoptimize,61,4,0,0.0,0,0,0,0.0,0.0
full,32632808,reoptimize,62,4,0,0.0,0,0,0,0.0,0.0
full,32632808,reoptimize,63,4,0,0.0,0,0,0,0.0,0.0
full,32632808,reoptimize,64,4,0,0.0,0,0,0,0.0,0.0
full,32632808,reoptimize,65,4,0,0.0,0,0,0,0.0,0.0
full,32632808,reoptimize,66,4,0,0.0,0,0,0,0.0,0.0
full,32632808,reoptimize,67,4,0,0.0,0,0,0,0.0,0.0
full,32632808,reoptimize,68,4,0,0.0,0,0,0,0.0,0.0
full,32632808,reoptimize,69,4,0,0.0,0,0,0,0.0,0.0
full,32632808,reoptimize,70,4,0,0.0,0,0,0,0.0,0.0
full,32632808,reoptimize,71,4,0,0.0,0,0,0,0.0,0.0
full,32632808,reoptimize,72,4,0,0.0,0,0,0,0.0,0.0
full,32632808,reoptimize,73,4,0,0.0,0,0,0,0.0,0.0
full,32632808,reoptimize,74,4,0,0.0,0,0,0,0.0,0.0
full,32632808,reoptimize,75,4,0,0.0,0,0,0,0.0,0.0
full,32632808,reoptimize,76,4,450,0.2857142857142857,0,0,0,0.0,0.0
full,32632808,reoptimize,77,4,0,0.0,0,0,0,0.0,0.0
full,32632808,reoptimize,78,4,0,0.0,0,0,0,0.0,0.0
full,32632808,reoptimize,79,4,0,0.0,0,0,0,0.0,0.0
full,32632808,reoptimize,80,4,0,0.0,0,0,0,0.0,0.0
full,32632808,reoptimize,81,4,0,0.0,0,0,0,0.0,0.0
full,32632808,reoptimize,82,4,0,0.0,0,0,0,0.0,0.0
full,32632808,reoptimize,83,4,0,0.0,0,0,0,0.0,0.0
full,32632808,reoptimize,84,4,164,0.10412698412698412,0,0,0,0.0,0.0
full,32632808,reoptimize,85,4,0,0.0,0,0,0,0.0,0.0
full,32632808,reoptimize,86,4,0,0.0,0,0,0,0.0,0.0
full,32632808,reoptimize,87,4,0,0.0,0,0,0,0.0,0.0
full,32632808,reoptimize,88,4,0,0.0,0,0,0,0.0,0.0
full,32632808,reoptimize,89,3,360,0.22857142857142856,0,0,0,0.26666666666666666,0.23987578684059419
full,32632808,reoptimize,90,3,0,0.0,0,0,0,0.26666666666666666,0.23987578684059419
full,32632808,reoptimize,91,3,0,0.0,0,0,0,0.26666666666666666,0.23987578684059419
full,32632808,reoptimize,92,3,0,0.0,0,0,0,0.26666666666666666,0.23987578684059419
full,32632808,reoptimize,93,3,0,0.0,0,0,0,0.26666666666666666,0.23987578684059419
full,32632808,reoptimize,94,2,500,0.31746031746031744,0,0,0,1.0,0.9879006429331593
full,32632808,reoptimize,95,2,34,0.02158730158730159,0,0,0,1.0,0.9879006429331593
full,32632808,reoptimize,96,2,0,0.0,0,0,0,1.0,0.9879006429331593
full,32632808,reoptimize,97,2,0,0.0,0,0,0,1.0,0.9879006429331593
full,32632808,reoptimize,98,2,0,0.0,0,0,0,1.0,0.9879006429331593
full,32632808,reoptimize,99,2,0,0.0,0,0,0,1.0,0.9879006429331593
full,32632808,permanent_floors,0,5,1567,0.9949206349206349,0,0,0,0.0,0.0
full,32632808,permanent_floors,1,5,0,0.0,5,0,0,0.0,0.0
full,32632808,permanent_floors,2,5,0,0.0,5,0,0,0.0,0.0
full,32632808,permanent_floors,3,5,703,0.44634920634920633,1,0,0,0.16,0.15057209850273245
full,32632808,permanent_floors,4,5,0,0.0,2,0,0,0.16,0.15057209850273245
full,32632808,permanent_floors,5,5,1041,0.660952380952381,0,0,0,0.0,0.0
full,32632808,permanent_floors,6,5,0,0.0,1,0,0,0.0,0.0
full,32632808,permanent_floors,7,4,413,0.26222222222222225,0,0,0,0.05,0.05
full,32632808,permanent_floors,8,5,576,0.3657142857142857,0,0,0,0.0,0.0
full,32632808,permanent_floors,9,5,0,0.0,1,0,0,0.0,0.0
full,32632808,permanent_floors,10,5,0,0.0,1,0,0,0.0,0.0
full,32632808,permanent_floors,11,6,372,0.2361904761904762,0,0,0,0.0,0.0
full,32632808,permanent_floors,12,6,0,0.0,1,0,0,0.0,0.0
full,32632808,permanent_floors,13,6,344,0.21841269841269842,0,0,0,0.0,0.0
full,32632808,permanent_floors,14,5,1158,0.7352380952380952,0,0,0,0.12,0.11808141680709623
full,32632808,permanent_floors,15,5,0,0.0,1,0,0,0.12,0.11808141680709623
full,32632808,permanent_floors,16,5,0,0.0,1,0,0,0.12,0.11808141680709623
full,32632808,permanent_floors,17,5,0,0.0,1,0,0,0.12,0.11808141680709623
full,32632808,permanent_floors,18,5,81,0.05142857142857143,0,0,0,0.12,0.11808141680709623
full,32632808,permanent_floors,19,5,0,0.0,1,0,0,0.12,0.11808141680709623
full,32632808,permanent_floors,20,5,0,0.0,1,0,0,0.12,0.11808141680709623
full,32632808,permanent_floors,21,5,0,0.0,1,0,0,0.12,0.11808141680709623
full,32632808,permanent_floors,22,5,0,0.0,1,0,0,0.12,0.11808141680709623
full,32632808,permanent_floors,23,5,0,0.0,1,0,0,0.12,0.11808141680709623
full,32632808,permanent_floors,24,5,0,0.0,1,0,0,0.12,0.11808141680709623
full,32632808,permanent_floors,25,5,5,0.0031746031746031746,1,0,0,0.12,0.11808141680709623
full,32632808,permanent_floors,26,5,0,0.0,2,0,0,0.12,0.11808141680709623
full,32632808,permanent_floors,27,4,336,0.21333333333333335,0,0,0,0.0,0.0
full,32632808,permanent_floors,28,4,0,0.0,0,0,0,0.0,0.0
full,32632808,permanent_floors,29,4,0,0.0,0,0,0,0.0,0.0
full,32632808,permanent_floors,30,4,472,0.42792384406165007,0,1,0,0.0,0.0
full,32632808,permanent_floors,31,4,0,0.0,0,1,0,0.0,0.0
full,32632808,permanent_floors,32,4,0,0.0,0,1,0,0.0,0.0
full,32632808,permanent_floors,33,4,0,0.0,0,1,0,0.0,0.0
full,32632808,permanent_floors,34,4,0,0.0,0,1,0,0.0,0.0
full,32632808,permanent_floors,35,4,0,0.0,0,1,0,0.0,0.0
full,32632808,permanent_floors,36,4,0,0.0,0,1,0,0.0,0.0
full,32632808,permanent_floors,37,4,0,0.0,0,1,0,0.0,0.0
full,32632808,permanent_floors,38,4,0,0.0,0,1,0,0.0,0.0
full,32632808,permanent_floors,39,6,549,0.49773345421577514,0,0,0,0.06666666666666667,0.06470025667024053
full,32632808,permanent_floors,40,6,2,0.001813236627379873,0,0,0,0.06666666666666667,0.06470025667024053
full,32632808,permanent_floors,41,6,189,0.17135086128739802,1,0,0,0.10000000000000002,0.09803359000357385
full,32632808,permanent_floors,42,6,0,0.0,2,0,0,0.10000000000000002,0.09803359000357385
full,32632808,permanent_floors,43,5,175,0.1586582048957389,0,0,0,0.12,0.10463572480329164
full,32632808,permanent_floors,44,5,0,0.0,0,0,0,0.12,0.10463572480329164
full,32632808,permanent_floors,45,4,167,0.1514052583862194,0,0,0,0.15,0.13079465600411455
full,32632808,permanent_floors,46,4,0,0.0,0,0,0,0.15,0.13079465600411455
full,32632808,permanent_floors,47,4,0,0.0,0,0,0,0.15,0.13079465600411455
full,32632808,permanent_floors,48,4,0,0.0,0,0,0,0.15,0.13079465600411455
full,32632808,permanent_floors,49,4,0,0.0,0,0,0,0.15,0.13079465600411455
full,32632808,permanent_floors,50,4,0,0.0,0,0,0,0.15,0.13079465600411455
full,32632808,permanent_floors,51,4,0,0.0,0,0,0,0.15,0.13079465600411455
full,32632808,permanent_floors,52,4,0,0.0,0,0,0,0.15,0.13079465600411455
full,32632808,permanent_floors,53,4,0,0.0,0,0,0,0.15,0.13079465600411455
full,32632808,permanent_floors,54,4,0,0.0,0,0,0,0.15,0.13079465600411455
full,32632808,permanent_floors,55,4,0,0.0,0,0,0,0.15,0.13079465600411455
full,32632808,permanent_floors,56,4,0,0.0,0,0,0,0.15,0.13079465600411455
full,32632808,permanent_floors,57,4,0,0.0,0,0,0,0.15,0.13079465600411455
full,32632808,permanent_floors,58,4,0,0.0,0,0,0,0.15,0.13079465600411455
full,32632808,permanent_floors,59,4,1,0.0009066183136899365,0,0,0,0.15,0.13079465600411455
full,32632808,permanent_floors,60,4,815,0.5174603174603175,0,0,0,0.05,0.029573333150768592
full,32632808,permanent_floors,61,4,0,0.0,0,0,0,0.05,0.029573333150768592
full,32632808,permanent_floors,62,4,0,0.0,0,0,0,0.05,0.029573333150768592
full,32632808,permanent_floors,63,4,0,0.0,0,0,0,0.05,0.029573333150768592
full,32632808,permanent_floors,64,4,0,0.0,0,0,0,0.05,0.029573333150768592
full,32632808,permanent_floors,65,4,0,0.0,0,0,0,0.05,0.029573333150768592
full,32632808,permanent_floors,66,4,0,0.0,0,0,0,0.05,0.029573333150768592
full,32632808,permanent_floors,67,4,0,0.0,0,0,0,0.05,0.029573333150768592
full,32632808,permanent_floors,68,4,0,0.0,0,0,0,0.05,0.029573333150768592
full,32632808,permanent_floors,69,4,0,0.0,0,0,0,0.05,0.029573333150768592
full,32632808,permanent_floors,70,4,0,0.0,0,0,0,0.05,0.029573333150768592
full,32632808,permanent_floors,71,4,0,0.0,0,0,0,0.05,0.029573333150768592
full,32632808,permanent_floors,72,4,0,0.0,0,0,0,0.05,0.029573333150768592
full,32632808,permanent_floors,73,4,0,0.0,0,0,0,0.05,0.029573333150768592
full,32632808,permanent_floors,74,4,0,0.0,0,0,0,0.05,0.029573333150768592
full,32632808,permanent_floors,75,4,0,0.0,0,0,0,0.05,0.029573333150768592
full,32632808,permanent_floors,76,4,434,0.27555555555555555,0,0,0,0.0,0.0
full,32632808,permanent_floors,77,4,0,0.0,1,0,0,0.0,0.0
full,32632808,permanent_floors,78,4,0,0.0,1,0,0,0.0,0.0
full,32632808,permanent_floors,79,4,0,0.0,1,0,0,0.0,0.0
full,32632808,permanent_floors,80,4,0,0.0,1,0,0,0.0,0.0
full,32632808,permanent_floors,81,4,0,0.0,1,0,0,0.0,0.0
full,32632808,permanent_floors,82,4,0,0.0,1,0,0,0.0,0.0
full,32632808,permanent_floors,83,4,0,0.0,1,0,0,0.0,0.0
full,32632808,permanent_floors,84,4,149,0.0946031746031746,0,0,0,0.0,0.0
full,32632808,permanent_floors,85,4,0,0.0,1,0,0,0.0,0.0
full,32632808,permanent_floors,86,4,0,0.0,1,0,0,0.0,0.0
full,32632808,permanent_floors,87,4,0,0.0,1,0,0,0.0,0.0
full,32632808,permanent_floors,88,4,0,0.0,1,0,0,0.0,0.0
full,32632808,permanent_floors,89,3,359,0.22793650793650794,0,0,0,0.26666666666666666,0.23987578684059419
full,32632808,permanent_floors,90,3,0,0.0,0,0,0,0.26666666666666666,0.23987578684059419
full,32632808,permanent_floors,91,3,0,0.0,0,0,0,0.26666666666666666,0.23987578684059419
full,32632808,permanent_floors,92,3,0,0.0,0,0,0,0.26666666666666666,0.23987578684059419
full,32632808,permanent_floors,93,3,0,0.0,0,0,0,0.26666666666666666,0.23987578684059419
full,32632808,permanent_floors,94,2,500,0.31746031746031744,0,0,0,1.0,0.9879006429331593
full,32632808,permanent_floors,95,2,34,0.02158730158730159,0,0,0,1.0,0.9879006429331593
full,32632808,permanent_floors,96,2,0,0.0,1,0,0,1.0,0.9879006429331593
full,32632808,permanent_floors,97,2,0,0.0,1,0,0,1.0,0.9879006429331593
full,32632808,permanent_floors,98,2,0,0.0,1,0,0,1.0,0.9879006429331593
full,32632808,permanent_floors,99,2,0,0.0,1,0,0,1.0,0.9879006429331593
full,32632808,leases,0,5,1567,0.9949206349206349,0,0,0,0.0,0.0
full,32632808,leases,1,5,0,0.0,5,0,0,0.0,0.0
full,32632808,leases,2,5,0,0.0,5,0,0,0.0,0.0
full,32632808,leases,3,5,703,0.44634920634920633,1,0,0,0.16,0.15057209850273245
full,32632808,leases,4,5,0,0.0,2,0,0,0.16,0.15057209850273245
full,32632808,leases,5,5,1041,0.660952380952381,0,0,0,0.0,0.0
full,32632808,leases,6,5,0,0.0,1,0,0,0.0,0.0
full,32632808,leases,7,4,413,0.26222222222222225,0,0,0,0.05,0.05
full,32632808,leases,8,5,576,0.3657142857142857,0,0,0,0.0,0.0
full,32632808,leases,9,5,0,0.0,1,0,0,0.0,0.0
full,32632808,leases,10,5,0,0.0,1,0,0,0.0,0.0
full,32632808,leases,11,6,89,0.05650793650793651,0,0,0,0.0,0.0
full,32632808,leases,12,6,0,0.0,1,0,0,0.0,0.0
full,32632808,leases,13,6,470,0.2984126984126984,0,0,0,0.0,0.0
full,32632808,leases,14,5,924,0.5866666666666667,0,0,0,0.08,0.07398634309729513
full,32632808,leases,15,5,0,0.0,1,0,0,0.08,0.07398634309729513
full,32632808,leases,16,5,0,0.0,2,0,0,0.08,0.07398634309729513
full,32632808,leases,17,5,0,0.0,2,0,0,0.08,0.07398634309729513
full,32632808,leases,18,5,52,0.03301587301587302,0,0,0,0.08,0.07398634309729513
full,32632808,leases,19,5,0,0.0,1,0,0,0.08,0.07398634309729513
full,32632808,leases,20,5,131,0.08317460317460318,0,0,0,0.12,0.11808141680709623
full,32632808,leases,21,5,0,0.0,1,0,0,0.12,0.11808141680709623
full,32632808,leases,22,5,0,0.0,1,0,0,0.12,0.11808141680709623
full,32632808,leases,23,5,0,0.0,1,0,0,0.12,0.11808141680709623
full,32632808,leases,24,5,0,0.0,2,0,0,0.12,0.11808141680709623
full,32632808,leases,25,5,5,0.0031746031746031746,2,0,0,0.12,0.11808141680709623
full,32632808,leases,26,5,0,0.0,3,0,0,0.12,0.11808141680709623
full,32632808,leases,27,4,336,0.21333333333333335,0,0,0,0.0,0.0
full,32632808,leases,28,4,0,0.0,0,0,0,0.0,0.0
full,32632808,leases,29,4,0,0.0,1,0,0,0.0,0.0
full,32632808,leases,30,4,472,0.42792384406165007,0,1,0,0.0,0.0
full,32632808,leases,31,4,0,0.0,1,1,0,0.0,0.0
full,32632808,leases,32,4,0,0.0,1,1,0,0.0,0.0
full,32632808,leases,33,6,669,0.6065276518585675,0,0,0,0.16666666666666666,0.09743943426999051
full,32632808,leases,34,6,0,0.0,3,0,0,0.16666666666666666,0.09743943426999051
full,32632808,leases,35,7,641,0.5811423390752494,0,0,0,0.08571428571428572,0.050231243757910056
full,32632808,leases,36,7,0,0.0,2,0,0,0.08571428571428572,0.050231243757910056
full,32632808,leases,37,7,0,0.0,2,0,0,0.08571428571428572,0.050231243757910056
full,32632808,leases,38,7,611,0.5539437896645513,0,0,0,0.0,0.0
full,32632808,leases,39,6,254,0.2302810516772439,0,0,0,0.0,0.0
full,32632808,leases,40,6,596,0.5403445149592022,0,0,0,0.0,0.0
full,32632808,leases,41,6,828,0.7506799637352675,0,0,0,0.0,0.0
full,32632808,leases,42,6,0,0.0,1,0,0,0.0,0.0
full,32632808,leases,43,5,460,0.4170444242973708,0,0,0,0.04,0.023658666520614872
full,32632808,leases,44,5,0,0.0,1,0,0,0.04,0.023658666520614872
full,32632808,leases,45,4,565,0.5122393472348141,0,0,0,0.0,0.0
full,32632808,leases,46,4,0,0.0,1,0,0,0.0,0.0
full,32632808,leases,47,4,0,0.0,1,0,0,0.0,0.0
full,32632808,leases,48,4,0,0.0,1,0,0,0.0,0.0
full,32632808,leases,49,4,0,0.0,2,0,0,0.0,0.0
full,32632808,leases,50,4,0,0.0,2,0,0,0.0,0.0
full,32632808,leases,51,4,0,0.0,3,0,0,0.0,0.0
full,32632808,leases,52,4,0,0.0,3,0,0,0.0,0.0
full,32632808,leases,53,4,0,0.0,3,0,0,0.0,0.0
full,32632808,leases,54,4,0,0.0,4,0,0,0.0,0.0
full,32632808,leases,55,4,0,0.0,3,0,0,0.0,0.0
full,32632808,leases,56,4,0,0.0,4,0,0,0.0,0.0
full,32632808,leases,57,4,0,0.0,4,0,0,0.0,0.0
full,32632808,leases,58,4,0,0.0,3,0,0,0.0,0.0
full,32632808,leases,59,4,3,0.0027198549410698096,2,0,0,0.0,0.0
full,32632808,leases,60,4,472,0.29968253968253966,0,0,0,0.0,0.0
full,32632808,leases,61,4,0,0.0,1,0,0,0.0,0.0
full,32632808,leases,62,4,0,0.0,1,0,0,0.0,0.0
full,32632808,leases,63,4,0,0.0,1,0,0,0.0,0.0
full,32632808,leases,64,4,0,0.0,2,0,0,0.0,0.0
