sweep,cell,regime,kind,concentration,floor_regime,contention,contention_ratio,seed,task_workload_hash,scenario_hash,latent_probs_by_agent,realized_task_counts_by_agent,unique_archetypes_per_agent,frac_agents_all_four_archetypes,unique_archetypes_per_agent_mean,task_entropy_mean,task_mixture_tv_mean_pairwise,resource_demand_tv_mean_pairwise,resource_centroid_distance_mean,aggregate_mandatory_demand,capacity_by_resource,realized_contention_by_resource,active_resource_count,inactive_resources,floor_fraction_by_resource,declaration_source,redraws,reject_reason
workload,homogeneous__high,homogeneous,homogeneous,,unit,high,1.9,2789760346,7986ee890e16d2f8,10b803c808124c4c,"[[0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25]]","[{""research"": 3, ""code_review"": 2, ""doc_processing"": 2, ""monitoring"": 1}, {""research"": 3, ""code_review"": 2, ""doc_processing"": 2, ""monitoring"": 1}, {""research"": 3, ""code_review"": 2, ""doc_processing"": 2, ""monitoring"": 1}, {""research"": 3, ""code_review"": 2, ""doc_processing"": 2, ""monitoring"": 1}, {""research"": 3, ""code_review"": 2, ""doc_processing"": 2, ""monitoring"": 1}, {""research"": 3, ""code_review"": 2, ""doc_processing"": 2, ""monitoring"": 1}]","[4, 4, 4, 4, 4, 4]",1.0,4.0,0.9528195311147832,0.0,0.0,1.3877787807814457e-17,"{""COMPUTE"": 1044, ""MEMORY"": 864, ""API_CREDITS"": 504, ""DATASET"": 192}","{""COMPUTE"": 549, ""MEMORY"": 455, ""API_CREDITS"": 265, ""DATASET"": 101}","{""COMPUTE"": 1.901639344262295, ""MEMORY"": 1.8989010989010988, ""API_CREDITS"": 1.9018867924528302, ""DATASET"": 1.900990099009901}",4,[],"{""COMPUTE"": 0.01092896174863388, ""MEMORY"": 0.013186813186813187, ""API_CREDITS"": 0.022641509433962263, ""DATASET"": 0.0594059405940594}",exact_pending_queue,0,
workload,homogeneous__high,homogeneous,homogeneous,,unit,high,1.9,4250606291,4c2a24394f44c5b1,1b4286005c22c24f,"[[0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25]]","[{""research"": 2, ""code_review"": 3, ""doc_processing"": 2, ""monitoring"": 1}, {""research"": 2, ""code_review"": 3, ""doc_processing"": 2, ""monitoring"": 1}, {""research"": 2, ""code_review"": 3, ""doc_processing"": 2, ""monitoring"": 1}, {""research"": 2, ""code_review"": 3, ""doc_processing"": 2, ""monitoring"": 1}, {""research"": 2, ""code_review"": 3, ""doc_processing"": 2, ""monitoring"": 1}, {""research"": 2, ""code_review"": 3, ""doc_processing"": 2, ""monitoring"": 1}]","[4, 4, 4, 4, 4, 4]",1.0,4.0,0.9528195311147832,0.0,0.0,0.0,"{""COMPUTE"": 900, ""MEMORY"": 738, ""API_CREDITS"": 438, ""DATASET"": 144}","{""COMPUTE"": 474, ""MEMORY"": 388, ""API_CREDITS"": 231, ""DATASET"": 76}","{""COMPUTE"": 1.8987341772151898, ""MEMORY"": 1.902061855670103, ""API_CREDITS"": 1.896103896103896, ""DATASET"": 1.894736842105263}",4,[],"{""COMPUTE"": 0.012658227848101266, ""MEMORY"": 0.015463917525773196, ""API_CREDITS"": 0.025974025974025976, ""DATASET"": 0.07894736842105263}",exact_pending_queue,0,
workload,iid_uniform__moderate,iid_uniform,iid_uniform,,unit,moderate,1.3,2098221685,602ca651a80c6f94,5119225df264b7cf,"[[0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25]]","[{""research"": 1, ""code_review"": 4, ""doc_processing"": 2, ""monitoring"": 1}, {""research"": 2, ""code_review"": 1, ""doc_processing"": 1, ""monitoring"": 4}, {""research"": 0, ""code_review"": 5, ""doc_processing"": 2, ""monitoring"": 1}, {""research"": 4, ""code_review"": 1, ""doc_processing"": 1, ""monitoring"": 2}, {""research"": 3, ""code_review"": 2, ""doc_processing"": 1, ""monitoring"": 2}, {""research"": 1, ""code_review"": 4, ""doc_processing"": 1, ""monitoring"": 2}]","[4, 4, 3, 4, 4, 4]",0.8333333333333334,3.8333333333333335,0.8503695002437471,0.35,0.045671295568436826,0.02811724385877305,"{""COMPUTE"": 816, ""MEMORY"": 691, ""API_CREDITS"": 381, ""DATASET"": 184}","{""COMPUTE"": 628, ""MEMORY"": 532, ""API_CREDITS"": 293, ""DATASET"": 142}","{""COMPUTE"": 1.2993630573248407, ""MEMORY"": 1.2988721804511278, ""API_CREDITS"": 1.3003412969283277, ""DATASET"": 1.295774647887324}",4,[],"{""COMPUTE"": 0.009554140127388535, ""MEMORY"": 0.011278195488721804, ""API_CREDITS"": 0.020477815699658702, ""DATASET"": 0.04225352112676056}",exact_pending_queue,0,
workload,iid_uniform__moderate,iid_uniform,iid_uniform,,unit,moderate,1.3,1138347673,3ad27a75dce782ee,8542d5e7a645207f,"[[0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25]]","[{""research"": 1, ""code_review"": 2, ""doc_processing"": 4, ""monitoring"": 1}, {""research"": 2, ""code_review"": 5, ""doc_processing"": 1, ""monitoring"": 0}, {""research"": 2, ""code_review"": 1, ""doc_processing"": 3, ""monitoring"": 2}, {""research"": 2, ""code_review"": 2, ""doc_processing"": 2, ""monitoring"": 2}, {""research"": 0, ""code_review"": 3, ""doc_processing"": 2, ""monitoring"": 3}, {""research"": 3, ""code_review"": 2, ""doc_processing"": 1, ""monitoring"": 2}]","[4, 3, 4, 4, 3, 4]",0.6666666666666666,3.6666666666666665,0.8684459324678054,0.3333333333333333,0.03173048815708122,0.02095823513647141,"{""COMPUTE"": 856, ""MEMORY"": 708, ""API_CREDITS"": 400, ""DATASET"": 160}","{""COMPUTE"": 658, ""MEMORY"": 545, ""API_CREDITS"": 308, ""DATASET"": 123}","{""COMPUTE"": 1.3009118541033435, ""MEMORY"": 1.2990825688073395, ""API_CREDITS"": 1.2987012987012987, ""DATASET"": 1.3008130081300813}",4,[],"{""COMPUTE"": 0.00911854103343465, ""MEMORY"": 0.011009174311926606, ""API_CREDITS"": 0.01948051948051948, ""DATASET"": 0.04878048780487805}",exact_pending_queue,0,
workload,iid_uniform__moderate,iid_uniform,iid_uniform,,unit,moderate,1.3,2342860720,d3bdf6732acfbd45,b25d6b5496f94eee,"[[0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25]]","[{""research"": 2, ""code_review"": 3, ""doc_processing"": 2, ""monitoring"": 1}, {""research"": 3, ""code_review"": 2, ""doc_processing"": 2, ""monitoring"": 1}, {""research"": 1, ""code_review"": 3, ""doc_processing"": 4, ""monitoring"": 0}, {""research"": 4, ""code_review"": 0, ""doc_processing"": 3, ""monitoring"": 1}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 5, ""monitoring"": 3}, {""research"": 3, ""code_review"": 2, ""doc_processing"": 2, ""monitoring"": 1}]","[4, 4, 3, 3, 2, 4]",0.5,3.3333333333333335,0.7902191095060664,0.36666666666666664,0.026767717324677885,0.01768617658194696,"{""COMPUTE"": 994, ""MEMORY"": 808, ""API_CREDITS"": 468, ""DATASET"": 160}","{""COMPUTE"": 765, ""MEMORY"": 622, ""API_CREDITS"": 360, ""DATASET"": 123}","{""COMPUTE"": 1.2993464052287582, ""MEMORY"": 1.2990353697749195, ""API_CREDITS"": 1.3, ""DATASET"": 1.3008130081300813}",4,[],"{""COMPUTE"": 0.00784313725490196, ""MEMORY"": 0.00964630225080386, ""API_CREDITS"": 0.016666666666666666, ""DATASET"": 0.04878048780487805}",exact_pending_queue,0,
workload,iid_uniform__moderate,iid_uniform,iid_uniform,,unit,moderate,1.3,1473714878,3101ee38c2d3e61e,72980594e8473910,"[[0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25]]","[{""research"": 3, ""code_review"": 2, ""doc_processing"": 1, ""monitoring"": 2}, {""research"": 3, ""code_review"": 1, ""doc_processing"": 1, ""monitoring"": 3}, {""research"": 2, ""code_review"": 2, ""doc_processing"": 3, ""monitoring"": 1}, {""research"": 1, ""code_review"": 2, ""doc_processing"": 3, ""monitoring"": 2}, {""research"": 2, ""code_review"": 3, ""doc_processing"": 1, ""monitoring"": 2}, {""research"": 3, ""code_review"": 2, ""doc_processing"": 3, ""monitoring"": 0}]","[4, 4, 4, 4, 4, 3]",0.8333333333333334,3.8333333333333335,0.916259374819711,0.25,0.030640879728550854,0.02080169782919994,"{""COMPUTE"": 940, ""MEMORY"": 784, ""API_CREDITS"": 440, ""DATASET"": 192}","{""COMPUTE"": 723, ""MEMORY"": 603, ""API_CREDITS"": 338, ""DATASET"": 148}","{""COMPUTE"": 1.3001383125864454, ""MEMORY"": 1.3001658374792704, ""API_CREDITS"": 1.301775147928994, ""DATASET"": 1.2972972972972974}",4,[],"{""COMPUTE"": 0.008298755186721992, ""MEMORY"": 0.009950248756218905, ""API_CREDITS"": 0.01775147928994083, ""DATASET"": 0.04054054054054054}",exact_pending_queue,0,
workload,iid_uniform__moderate,iid_uniform,iid_uniform,,unit,moderate,1.3,2114544130,c84a7c89ed9e95f2,f6ea86dc19178bdc,"[[0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25]]","[{""research"": 4, ""code_review"": 1, ""doc_processing"": 0, ""monitoring"": 3}, {""research"": 1, ""code_review"": 2, ""doc_processing"": 3, ""monitoring"": 2}, {""research"": 2, ""code_review"": 2, ""doc_processing"": 2, ""monitoring"": 2}, {""research"": 2, ""code_review"": 4, ""doc_processing"": 2, ""monitoring"": 0}, {""research"": 1, ""code_review"": 2, ""doc_processing"": 4, ""monitoring"": 1}, {""research"": 2, ""code_review"": 1, ""doc_processing"": 2, ""monitoring"": 3}]","[3, 4, 4, 3, 4, 4]",0.6666666666666666,3.6666666666666665,0.8722430988907249,0.3333333333333333,0.04154591829016208,0.02669098513784751,"{""COMPUTE"": 902, ""MEMORY"": 751, ""API_CREDITS"": 417, ""DATASET"": 184}","{""COMPUTE"": 694, ""MEMORY"": 578, ""API_CREDITS"": 321, ""DATASET"": 142}","{""COMPUTE"": 1.2997118155619596, ""MEMORY"": 1.2993079584775087, ""API_CREDITS"": 1.2990654205607477, ""DATASET"": 1.295774647887324}",4,[],"{""COMPUTE"": 0.008645533141210375, ""MEMORY"": 0.010380622837370242, ""API_CREDITS"": 0.018691588785046728, ""DATASET"": 0.04225352112676056}",exact_pending_queue,0,
workload,iid_uniform__moderate,iid_uniform,iid_uniform,,unit,moderate,1.3,147595965,bf037f7995743c11,c1c317f038bfd90d,"[[0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25]]","[{""research"": 3, ""code_review"": 2, ""doc_processing"": 2, ""monitoring"": 1}, {""research"": 3, ""code_review"": 2, ""doc_processing"": 1, ""monitoring"": 2}, {""research"": 1, ""code_review"": 1, ""doc_processing"": 5, ""monitoring"": 1}, {""research"": 1, ""code_review"": 1, ""doc_processing"": 3, ""monitoring"": 3}, {""research"": 3, ""code_review"": 3, ""doc_processing"": 1, ""monitoring"": 1}, {""research"": 3, ""code_review"": 2, ""doc_processing"": 1, ""monitoring"": 2}]","[4, 4, 4, 4, 4, 4]",1.0,4.0,0.907355698025197,0.2916666666666667,0.027368791822793673,0.017773889444999174,"{""COMPUTE"": 952, ""MEMORY"": 792, ""API_CREDITS"": 444, ""DATASET"": 192}","{""COMPUTE"": 732, ""MEMORY"": 609, ""API_CREDITS"": 342, ""DATASET"": 148}","{""COMPUTE"": 1.3005464480874316, ""MEMORY"": 1.3004926108374384, ""API_CREDITS"": 1.2982456140350878, ""DATASET"": 1.2972972972972974}",4,[],"{""COMPUTE"": 0.00819672131147541, ""MEMORY"": 0.009852216748768473, ""API_CREDITS"": 0.017543859649122806, ""DATASET"": 0.04054054054054054}",exact_pending_queue,0,
workload,iid_uniform__moderate,iid_uniform,iid_uniform,,unit,moderate,1.3,393081195,47e71f92b92d189c,74b00691e0a70391,"[[0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25]]","[{""research"": 0, ""code_review"": 1, ""doc_processing"": 4, ""monitoring"": 3}, {""research"": 3, ""code_review"": 2, ""doc_processing"": 1, ""monitoring"": 2}, {""research"": 3, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 5}, {""research"": 0, ""code_review"": 2, ""doc_processing"": 2, ""monitoring"": 4}, {""research"": 3, ""code_review"": 2, ""doc_processing"": 3, ""monitoring"": 0}, {""research"": 3, ""code_review"": 1, ""doc_processing"": 3, ""monitoring"": 1}]","[3, 4, 2, 3, 3, 4]",0.3333333333333333,3.1666666666666665,0.7615223646918636,0.4166666666666667,0.05427959099887474,0.035367715614632075,"{""COMPUTE"": 894, ""MEMORY"": 755, ""API_CREDITS"": 397, ""DATASET"": 216}","{""COMPUTE"": 688, ""MEMORY"": 581, ""API_CREDITS"": 305, ""DATASET"": 166}","{""COMPUTE"": 1.2994186046511629, ""MEMORY"": 1.2994836488812394, ""API_CREDITS"": 1.301639344262295, ""DATASET"": 1.3012048192771084}",4,[],"{""COMPUTE"": 0.00872093023255814, ""MEMORY"": 0.010327022375215147, ""API_CREDITS"": 0.019672131147540985, ""DATASET"": 0.03614457831325301}",exact_pending_queue,0,
workload,iid_uniform__moderate,iid_uniform,iid_uniform,,unit,moderate,1.3,1217898226,b1027603f15915a9,993cdbcdb679fcb0,"[[0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25]]","[{""research"": 4, ""code_review"": 1, ""doc_processing"": 1, ""monitoring"": 2}, {""research"": 2, ""code_review"": 2, ""doc_processing"": 2, ""monitoring"": 2}, {""research"": 3, ""code_review"": 3, ""doc_processing"": 1, ""monitoring"": 1}, {""research"": 1, ""code_review"": 2, ""doc_processing"": 2, ""monitoring"": 3}, {""research"": 3, ""code_review"": 3, ""doc_processing"": 0, ""monitoring"": 2}, {""research"": 2, ""code_review"": 2, ""doc_processing"": 2, ""monitoring"": 2}]","[4, 4, 4, 4, 3, 4]",0.8333333333333334,3.8333333333333335,0.919016275928986,0.23333333333333334,0.015906753280475708,0.010550171425972222,"{""COMPUTE"": 912, ""MEMORY"": 775, ""API_CREDITS"": 425, ""DATASET"": 216}","{""COMPUTE"": 702, ""MEMORY"": 596, ""API_CREDITS"": 327, ""DATASET"": 166}","{""COMPUTE"": 1.2991452991452992, ""MEMORY"": 1.3003355704697988, ""API_CREDITS"": 1.2996941896024465, ""DATASET"": 1.3012048192771084}",4,[],"{""COMPUTE"": 0.008547008547008548, ""MEMORY"": 0.010067114093959731, ""API_CREDITS"": 0.01834862385321101, ""DATASET"": 0.03614457831325301}",exact_pending_queue,0,
workload,iid_uniform__moderate,iid_uniform,iid_uniform,,unit,moderate,1.3,1595745102,be465bac15b0db77,81622674880b61e6,"[[0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25]]","[{""research"": 2, ""code_review"": 2, ""doc_processing"": 3, ""monitoring"": 1}, {""research"": 1, ""code_review"": 2, ""doc_processing"": 1, ""monitoring"": 4}, {""research"": 3, ""code_review"": 2, ""doc_processing"": 1, ""monitoring"": 2}, {""research"": 0, ""code_review"": 2, ""doc_processing"": 3, ""monitoring"": 3}, {""research"": 3, ""code_review"": 1, ""doc_processing"": 2, ""monitoring"": 2}, {""research"": 1, ""code_review"": 3, ""doc_processing"": 2, ""monitoring"": 2}]","[4, 4, 4, 3, 4, 4]",0.8333333333333334,3.8333333333333335,0.9111528644481165,0.275,0.03401497027305807,0.020848665377961415,"{""COMPUTE"": 836, ""MEMORY"": 704, ""API_CREDITS"": 376, ""DATASET"": 192}","{""COMPUTE"": 643, ""MEMORY"": 542, ""API_CREDITS"": 289, ""DATASET"": 148}","{""COMPUTE"": 1.3001555209953344, ""MEMORY"": 1.2988929889298892, ""API_CREDITS"": 1.301038062283737, ""DATASET"": 1.2972972972972974}",4,[],"{""COMPUTE"": 0.00933125972006221, ""MEMORY"": 0.01107011070110701, ""API_CREDITS"": 0.020761245674740483, ""DATASET"": 0.04054054054054054}",exact_pending_queue,0,
workload,iid_uniform__moderate,iid_uniform,iid_uniform,,unit,moderate,1.3,2413048586,65889a103bcbd17c,2b51e381aab7611a,"[[0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25]]","[{""research"": 1, ""code_review"": 1, ""doc_processing"": 2, ""monitoring"": 4}, {""research"": 1, ""code_review"": 4, ""doc_processing"": 1, ""monitoring"": 2}, {""research"": 2, ""code_review"": 2, ""doc_processing"": 2, ""monitoring"": 2}, {""research"": 2, ""code_review"": 2, ""doc_processing"": 2, ""monitoring"": 2}, {""research"": 3, ""code_review"": 1, ""doc_processing"": 2, ""monitoring"": 2}, {""research"": 1, ""code_review"": 2, ""doc_processing"": 2, ""monitoring"": 3}]","[4, 4, 4, 4, 4, 4]",1.0,4.0,0.9426065103715944,0.20833333333333334,0.020305305398382358,0.013910021886978772,"{""COMPUTE"": 822, ""MEMORY"": 697, ""API_CREDITS"": 367, ""DATASET"": 200}","{""COMPUTE"": 632, ""MEMORY"": 536, ""API_CREDITS"": 282, ""DATASET"": 154}","{""COMPUTE"": 1.3006329113924051, ""MEMORY"": 1.3003731343283582, ""API_CREDITS"": 1.301418439716312, ""DATASET"": 1.2987012987012987}",4,[],"{""COMPUTE"": 0.00949367088607595, ""MEMORY"": 0.011194029850746268, ""API_CREDITS"": 0.02127659574468085, ""DATASET"": 0.03896103896103896}",exact_pending_queue,0,
workload,iid_uniform__moderate,iid_uniform,iid_uniform,,unit,moderate,1.3,453209340,9b6d34c26bd299f1,2988d25cc255f116,"[[0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25]]","[{""research"": 3, ""code_review"": 1, ""doc_processing"": 4, ""monitoring"": 0}, {""research"": 2, ""code_review"": 2, ""doc_processing"": 3, ""monitoring"": 1}, {""research"": 1, ""code_review"": 3, ""doc_processing"": 1, ""monitoring"": 3}, {""research"": 0, ""code_review"": 1, ""doc_processing"": 5, ""monitoring"": 2}, {""research"": 2, ""code_review"": 2, ""doc_processing"": 0, ""monitoring"": 4}, {""research"": 3, ""code_review"": 0, ""doc_processing"": 2, ""monitoring"": 3}]","[3, 4, 4, 3, 3, 3]",0.3333333333333333,3.3333333333333335,0.7902191095060664,0.425,0.051151919124570934,0.03559414651677955,"{""COMPUTE"": 898, ""MEMORY"": 748, ""API_CREDITS"": 404, ""DATASET"": 192}","{""COMPUTE"": 691, ""MEMORY"": 575, ""API_CREDITS"": 311, ""DATASET"": 148}","{""COMPUTE"": 1.2995658465991318, ""MEMORY"": 1.3008695652173914, ""API_CREDITS"": 1.2990353697749195, ""DATASET"": 1.2972972972972974}",4,[],"{""COMPUTE"": 0.008683068017366137, ""MEMORY"": 0.010434782608695653, ""API_CREDITS"": 0.01929260450160772, ""DATASET"": 0.04054054054054054}",exact_pending_queue,0,
workload,iid_uniform__moderate,iid_uniform,iid_uniform,,unit,moderate,1.3,2920410359,26a48977ae9220fe,b9eebf9767d01605,"[[0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25]]","[{""research"": 2, ""code_review"": 2, ""doc_processing"": 1, ""monitoring"": 3}, {""research"": 1, ""code_review"": 2, ""doc_processing"": 2, ""monitoring"": 3}, {""research"": 2, ""code_review"": 2, ""doc_processing"": 2, ""monitoring"": 2}, {""research"": 4, ""code_review"": 2, ""doc_processing"": 2, ""monitoring"": 0}, {""research"": 3, ""code_review"": 2, ""doc_processing"": 3, ""monitoring"": 0}, {""research"": 2, ""code_review"": 3, ""doc_processing"": 1, ""monitoring"": 2}]","[4, 4, 4, 3, 3, 4]",0.6666666666666666,3.6666666666666665,0.8981829425956526,0.25,0.031130276562745394,0.019521058857748737,"{""COMPUTE"": 928, ""MEMORY"": 776, ""API_CREDITS"": 436, ""DATASET"": 192}","{""COMPUTE"": 714, ""MEMORY"": 597, ""API_CREDITS"": 335, ""DATASET"": 148}","{""COMPUTE"": 1.2997198879551821, ""MEMORY"": 1.2998324958123952, ""API_CREDITS"": 1.3014925373134327, ""DATASET"": 1.2972972972972974}",4,[],"{""COMPUTE"": 0.008403361344537815, ""MEMORY"": 0.010050251256281407, ""API_CREDITS"": 0.01791044776119403, ""DATASET"": 0.04054054054054054}",exact_pending_queue,0,
workload,iid_uniform__moderate,iid_uniform,iid_uniform,,unit,moderate,1.3,4282649469,f7e21f235ea30f8e,6d506d3892c4f455,"[[0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25]]","[{""research"": 2, ""code_review"": 2, ""doc_processing"": 3, ""monitoring"": 1}, {""research"": 2, ""code_review"": 2, ""doc_processing"": 1, ""monitoring"": 3}, {""research"": 2, ""code_review"": 2, ""doc_processing"": 1, ""monitoring"": 3}, {""research"": 4, ""code_review"": 2, ""doc_processing"": 1, ""monitoring"": 1}, {""research"": 4, ""code_review"": 1, ""doc_processing"": 2, ""monitoring"": 1}, {""research"": 2, ""code_review"": 2, ""doc_processing"": 1, ""monitoring"": 3}]","[4, 4, 4, 4, 4, 4]",1.0,4.0,0.9268796874098554,0.21666666666666667,0.02822224264519979,0.020842478299081046,"{""COMPUTE"": 948, ""MEMORY"": 804, ""API_CREDITS"": 440, ""DATASET"": 224}","{""COMPUTE"": 729, ""MEMORY"": 618, ""API_CREDITS"": 338, ""DATASET"": 172}","{""COMPUTE"": 1.300411522633745, ""MEMORY"": 1.3009708737864079, ""API_CREDITS"": 1.301775147928994, ""DATASET"": 1.302325581395349}",4,[],"{""COMPUTE"": 0.00823045267489712, ""MEMORY"": 0.009708737864077669, ""API_CREDITS"": 0.01775147928994083, ""DATASET"": 0.03488372093023256}",exact_pending_queue,0,
workload,iid_uniform__moderate,iid_uniform,iid_uniform,,unit,moderate,1.3,2089981338,00c79f24d4770271,47e628155d9867c2,"[[0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25]]","[{""research"": 1, ""code_review"": 3, ""doc_processing"": 0, ""monitoring"": 4}, {""research"": 4, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 4}, {""research"": 4, ""code_review"": 4, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 2, ""code_review"": 2, ""doc_processing"": 2, ""monitoring"": 2}, {""research"": 2, ""code_review"": 2, ""doc_processing"": 2, ""monitoring"": 2}, {""research"": 2, ""code_review"": 2, ""doc_processing"": 2, ""monitoring"": 2}]","[3, 2, 2, 4, 4, 4]",0.5,3.1666666666666665,0.7838032551857972,0.36666666666666664,0.040814554715233826,0.02944375999872605,"{""COMPUTE"": 884, ""MEMORY"": 761, ""API_CREDITS"": 407, ""DATASET"": 232}","{""COMPUTE"": 680, ""MEMORY"": 585, ""API_CREDITS"": 313, ""DATASET"": 178}","{""COMPUTE"": 1.3, ""MEMORY"": 1.300854700854701, ""API_CREDITS"": 1.3003194888178913, ""DATASET"": 1.303370786516854}",4,[],"{""COMPUTE"": 0.008823529411764706, ""MEMORY"": 0.010256410256410256, ""API_CREDITS"": 0.019169329073482427, ""DATASET"": 0.033707865168539325}",exact_pending_queue,0,
workload,iid_uniform__moderate,iid_uniform,iid_uniform,,unit,moderate,1.3,1751949247,0e136bbda9a2ce07,664d66addc8b1009,"[[0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25]]","[{""research"": 2, ""code_review"": 1, ""doc_processing"": 3, ""monitoring"": 2}, {""research"": 3, ""code_review"": 1, ""doc_processing"": 0, ""monitoring"": 4}, {""research"": 2, ""code_review"": 2, ""doc_processing"": 2, ""monitoring"": 2}, {""research"": 0, ""code_review"": 2, ""doc_processing"": 5, ""monitoring"": 1}, {""research"": 2, ""code_review"": 1, ""doc_processing"": 1, ""monitoring"": 4}, {""research"": 3, ""code_review"": 4, ""doc_processing"": 1, ""monitoring"": 0}]","[4, 3, 4, 3, 4, 3]",0.5,3.5,0.8138093439486749,0.4083333333333333,0.05710378230568657,0.03504914925422233,"{""COMPUTE"": 886, ""MEMORY"": 745, ""API_CREDITS"": 403, ""DATASET"": 200}","{""COMPUTE"": 682, ""MEMORY"": 573, ""API_CREDITS"": 310, ""DATASET"": 154}","{""COMPUTE"": 1.2991202346041055, ""MEMORY"": 1.300174520069808, ""API_CREDITS"": 1.3, ""DATASET"": 1.2987012987012987}",4,[],"{""COMPUTE"": 0.008797653958944282, ""MEMORY"": 0.010471204188481676, ""API_CREDITS"": 0.01935483870967742, ""DATASET"": 0.03896103896103896}",exact_pending_queue,0,
