cell,regime,concentration,contention,seed,policy,utility_family,task_workload_hash,scenario_hash,feasible,solver_status,fallback_used,queue_order_completion_mean,queue_order_tasks_per_run,locally_optimized_completion_mean,locally_optimized_tasks_per_run,qo_completion_min,qo_completion_p5,lo_completion_min,lo_completion_p5,frac_zero_qo,frac_zero_lo,frac_worse_than_equal_qo,frac_worse_than_equal_lo,mean_change_vs_equal_qo,worst_change_vs_equal_qo,capacity_utilization,allocation_consumption,unused_installed_total,alloc_distance_from_equal_mean,mandatory_failures_total,capacity_by_resource,mandatory_demand_by_resource,realized_contention_by_resource,capacity_violation,bound_violation,alloc_latency_ms
dirichlet_0.3__moderate,dirichlet_0.3,0.3,moderate,290095743,joint_leontief,LEONTIEF,2e5f44ffa4627a15,2782c82e0a856518,True,optimal,False,0.75,36.0,0.7708333333333334,37.0,0.5,0.53125,0.5,0.53125,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0625,-0.125,0.9309734513274336,0.9309734513274336,117,0.062312442669056584,12,"{""COMPUTE"": 677, ""MEMORY"": 565, ""DATASET"": 135, ""API_CREDITS"": 318}","{""COMPUTE"": 880, ""MEMORY"": 734, ""DATASET"": 176, ""API_CREDITS"": 414}","{""COMPUTE"": 1.2998522895125555, ""MEMORY"": 1.2991150442477877, ""DATASET"": 1.3037037037037038, ""API_CREDITS"": 1.3018867924528301}",0,0,640
dirichlet_0.3__high,dirichlet_0.3,0.3,high,290095743,equal,none,2e5f44ffa4627a15,ea32c53da53a4a55,True,equal,False,0.375,18.0,0.5208333333333334,25.0,0.25,0.25,0.25,0.28125,0.0,0.0,0.0,0.0,0.0,0.0,0.846551724137931,0.846551724137931,178,0.0,30,"{""COMPUTE"": 463, ""MEMORY"": 386, ""DATASET"": 93, ""API_CREDITS"": 218}","{""COMPUTE"": 880, ""MEMORY"": 734, ""DATASET"": 176, ""API_CREDITS"": 414}","{""COMPUTE"": 1.900647948164147, ""MEMORY"": 1.9015544041450778, ""DATASET"": 1.89247311827957, ""API_CREDITS"": 1.8990825688073394}",0,0,0
dirichlet_0.3__high,dirichlet_0.3,0.3,high,290095743,drf,none,2e5f44ffa4627a15,ea32c53da53a4a55,True,drf,False,0.4375,21.0,0.5416666666666666,26.0,0.25,0.25,0.25,0.25,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0625,-0.125,0.8508620689655172,0.8828264758497316,131,0.20411190577785243,27,"{""COMPUTE"": 463, ""MEMORY"": 386, ""DATASET"": 93, ""API_CREDITS"": 218}","{""COMPUTE"": 880, ""MEMORY"": 734, ""DATASET"": 176, ""API_CREDITS"": 414}","{""COMPUTE"": 1.900647948164147, ""MEMORY"": 1.9015544041450778, ""DATASET"": 1.89247311827957, ""API_CREDITS"": 1.8990825688073394}",0,0,0
dirichlet_0.3__high,dirichlet_0.3,0.3,high,290095743,decomposed_cobb_douglas,COBB_DOUGLAS,2e5f44ffa4627a15,ea32c53da53a4a55,True,decomposed_cobb_douglas,False,0.5,24.0,0.5833333333333334,28.0,0.25,0.3125,0.25,0.3125,0.0,0.0,0.0,0.0,0.125,0.0,0.9094827586206896,0.9094827586206896,105,0.08597164358855686,24,"{""COMPUTE"": 463, ""MEMORY"": 386, ""DATASET"": 93, ""API_CREDITS"": 218}","{""COMPUTE"": 880, ""MEMORY"": 734, ""DATASET"": 176, ""API_CREDITS"": 414}","{""COMPUTE"": 1.900647948164147, ""MEMORY"": 1.9015544041450778, ""DATASET"": 1.89247311827957, ""API_CREDITS"": 1.8990825688073394}",0,0,0
dirichlet_0.3__high,dirichlet_0.3,0.3,high,290095743,joint_linear,LINEAR,2e5f44ffa4627a15,ea32c53da53a4a55,True,optimal,False,0.10416666666666667,5.0,0.10416666666666667,5.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.8333333333333334,1.0,-0.2708333333333333,-0.5,0.10517241379310345,0.10517241379310345,1038,0.937797452186155,43,"{""COMPUTE"": 463, ""MEMORY"": 386, ""DATASET"": 93, ""API_CREDITS"": 218}","{""COMPUTE"": 880, ""MEMORY"": 734, ""DATASET"": 176, ""API_CREDITS"": 414}","{""COMPUTE"": 1.900647948164147, ""MEMORY"": 1.9015544041450778, ""DATASET"": 1.89247311827957, ""API_CREDITS"": 1.8990825688073394}",0,0,618
dirichlet_0.3__high,dirichlet_0.3,0.3,high,290095743,joint_cobb_douglas,COBB_DOUGLAS,2e5f44ffa4627a15,ea32c53da53a4a55,True,optimal,False,0.5,24.0,0.5833333333333334,28.0,0.25,0.3125,0.25,0.3125,0.0,0.0,0.0,0.0,0.125,0.0,0.9094827586206896,0.9094827586206896,105,0.08597164358855686,24,"{""COMPUTE"": 463, ""MEMORY"": 386, ""DATASET"": 93, ""API_CREDITS"": 218}","{""COMPUTE"": 880, ""MEMORY"": 734, ""DATASET"": 176, ""API_CREDITS"": 414}","{""COMPUTE"": 1.900647948164147, ""MEMORY"": 1.9015544041450778, ""DATASET"": 1.89247311827957, ""API_CREDITS"": 1.8990825688073394}",0,0,619
dirichlet_0.3__high,dirichlet_0.3,0.3,high,290095743,joint_ces,CES,2e5f44ffa4627a15,ea32c53da53a4a55,True,optimal,False,0.5833333333333334,28.0,0.6041666666666666,29.0,0.25,0.3125,0.25,0.3125,0.0,0.0,0.0,0.0,0.20833333333333334,0.0,0.8844827586206897,0.8844827586206897,134,0.15643429318232213,20,"{""COMPUTE"": 463, ""MEMORY"": 386, ""DATASET"": 93, ""API_CREDITS"": 218}","{""COMPUTE"": 880, ""MEMORY"": 734, ""DATASET"": 176, ""API_CREDITS"": 414}","{""COMPUTE"": 1.900647948164147, ""MEMORY"": 1.9015544041450778, ""DATASET"": 1.89247311827957, ""API_CREDITS"": 1.8990825688073394}",0,0,632
dirichlet_0.3__high,dirichlet_0.3,0.3,high,290095743,joint_leontief,LEONTIEF,2e5f44ffa4627a15,ea32c53da53a4a55,True,optimal,False,0.5,24.0,0.5833333333333334,28.0,0.25,0.3125,0.25,0.3125,0.0,0.0,0.0,0.0,0.125,0.0,0.903448275862069,0.903448275862069,112,0.08249359655289022,24,"{""COMPUTE"": 463, ""MEMORY"": 386, ""DATASET"": 93, ""API_CREDITS"": 218}","{""COMPUTE"": 880, ""MEMORY"": 734, ""DATASET"": 176, ""API_CREDITS"": 414}","{""COMPUTE"": 1.900647948164147, ""MEMORY"": 1.9015544041450778, ""DATASET"": 1.89247311827957, ""API_CREDITS"": 1.8990825688073394}",0,0,622
dirichlet_0.3__moderate,dirichlet_0.3,0.3,moderate,4262887010,equal,none,371f8a30a57d1617,79d1c5efd911ab39,True,equal,False,0.6458333333333334,31.0,0.6875,33.0,0.5,0.53125,0.5,0.53125,0.0,0.0,0.0,0.0,0.0,0.0,0.9186330349877949,0.9186330349877949,200,0.0,17,"{""COMPUTE"": 969, ""MEMORY"": 814, ""DATASET"": 209, ""API_CREDITS"": 466}","{""COMPUTE"": 1260, ""MEMORY"": 1058, ""DATASET"": 272, ""API_CREDITS"": 606}","{""COMPUTE"": 1.3003095975232197, ""MEMORY"": 1.2997542997542997, ""DATASET"": 1.3014354066985645, ""API_CREDITS"": 1.3004291845493563}",0,0,0
dirichlet_0.3__moderate,dirichlet_0.3,0.3,moderate,4262887010,drf,none,371f8a30a57d1617,79d1c5efd911ab39,True,drf,False,0.75,36.0,0.75,36.0,0.625,0.625,0.625,0.625,0.0,0.0,0.0,0.0,0.10416666666666667,0.0,0.9601301871440195,0.9680065627563577,78,0.1323419950694815,12,"{""COMPUTE"": 969, ""MEMORY"": 814, ""DATASET"": 209, ""API_CREDITS"": 466}","{""COMPUTE"": 1260, ""MEMORY"": 1058, ""DATASET"": 272, ""API_CREDITS"": 606}","{""COMPUTE"": 1.3003095975232197, ""MEMORY"": 1.2997542997542997, ""DATASET"": 1.3014354066985645, ""API_CREDITS"": 1.3004291845493563}",0,0,0
dirichlet_0.3__moderate,dirichlet_0.3,0.3,moderate,4262887010,decomposed_cobb_douglas,COBB_DOUGLAS,371f8a30a57d1617,79d1c5efd911ab39,True,decomposed_cobb_douglas,False,0.7708333333333334,37.0,0.7708333333333334,37.0,0.5,0.5625,0.5,0.5625,0.0,0.0,0.0,0.0,0.125,0.0,0.9629780309194467,0.9629780309194467,91,0.044018192742250765,11,"{""COMPUTE"": 969, ""MEMORY"": 814, ""DATASET"": 209, ""API_CREDITS"": 466}","{""COMPUTE"": 1260, ""MEMORY"": 1058, ""DATASET"": 272, ""API_CREDITS"": 606}","{""COMPUTE"": 1.3003095975232197, ""MEMORY"": 1.2997542997542997, ""DATASET"": 1.3014354066985645, ""API_CREDITS"": 1.3004291845493563}",0,0,0
dirichlet_0.3__moderate,dirichlet_0.3,0.3,moderate,4262887010,joint_linear,LINEAR,371f8a30a57d1617,79d1c5efd911ab39,True,optimal,False,0.125,6.0,0.125,6.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,1.0,-0.5208333333333334,-0.75,0.14605370219690805,0.14605370219690805,2099,0.5905336481183193,42,"{""COMPUTE"": 969, ""MEMORY"": 814, ""DATASET"": 209, ""API_CREDITS"": 466}","{""COMPUTE"": 1260, ""MEMORY"": 1058, ""DATASET"": 272, ""API_CREDITS"": 606}","{""COMPUTE"": 1.3003095975232197, ""MEMORY"": 1.2997542997542997, ""DATASET"": 1.3014354066985645, ""API_CREDITS"": 1.3004291845493563}",0,0,616
dirichlet_0.3__moderate,dirichlet_0.3,0.3,moderate,4262887010,joint_cobb_douglas,COBB_DOUGLAS,371f8a30a57d1617,79d1c5efd911ab39,True,optimal,False,0.7708333333333334,37.0,0.7708333333333334,37.0,0.5,0.5625,0.5,0.5625,0.0,0.0,0.0,0.0,0.125,0.0,0.9629780309194467,0.9629780309194467,91,0.044018192742250765,11,"{""COMPUTE"": 969, ""MEMORY"": 814, ""DATASET"": 209, ""API_CREDITS"": 466}","{""COMPUTE"": 1260, ""MEMORY"": 1058, ""DATASET"": 272, ""API_CREDITS"": 606}","{""COMPUTE"": 1.3003095975232197, ""MEMORY"": 1.2997542997542997, ""DATASET"": 1.3014354066985645, ""API_CREDITS"": 1.3004291845493563}",0,0,521
dirichlet_0.3__moderate,dirichlet_0.3,0.3,moderate,4262887010,joint_ces,CES,371f8a30a57d1617,79d1c5efd911ab39,True,optimal,False,0.7291666666666666,35.0,0.7291666666666666,35.0,0.5,0.5625,0.5,0.5625,0.0,0.0,0.0,0.16666666666666666,0.08333333333333333,0.0,0.9397884458909682,0.9397884458909682,148,0.08332790211435338,13,"{""COMPUTE"": 969, ""MEMORY"": 814, ""DATASET"": 209, ""API_CREDITS"": 466}","{""COMPUTE"": 1260, ""MEMORY"": 1058, ""DATASET"": 272, ""API_CREDITS"": 606}","{""COMPUTE"": 1.3003095975232197, ""MEMORY"": 1.2997542997542997, ""DATASET"": 1.3014354066985645, ""API_CREDITS"": 1.3004291845493563}",0,0,619
dirichlet_0.3__moderate,dirichlet_0.3,0.3,moderate,4262887010,joint_leontief,LEONTIEF,371f8a30a57d1617,79d1c5efd911ab39,True,optimal,False,0.75,36.0,0.75,36.0,0.5,0.5625,0.5,0.5625,0.0,0.0,0.0,0.0,0.10416666666666667,0.0,0.9747762408462164,0.9747762408462164,62,0.03984233962162204,12,"{""COMPUTE"": 969, ""MEMORY"": 814, ""DATASET"": 209, ""API_CREDITS"": 466}","{""COMPUTE"": 1260, ""MEMORY"": 1058, ""DATASET"": 272, ""API_CREDITS"": 606}","{""COMPUTE"": 1.3003095975232197, ""MEMORY"": 1.2997542997542997, ""DATASET"": 1.3014354066985645, ""API_CREDITS"": 1.3004291845493563}",0,0,619
dirichlet_0.3__high,dirichlet_0.3,0.3,high,4262887010,equal,none,371f8a30a57d1617,8f708c7b7951cc21,True,equal,False,0.4583333333333333,22.0,0.5,24.0,0.375,0.375,0.375,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.8590963139120095,0.8590963139120095,237,0.0,26,"{""COMPUTE"": 663, ""MEMORY"": 557, ""DATASET"": 143, ""API_CREDITS"": 319}","{""COMPUTE"": 1260, ""MEMORY"": 1058, ""DATASET"": 272, ""API_CREDITS"": 606}","{""COMPUTE"": 1.9004524886877827, ""MEMORY"": 1.8994614003590664, ""DATASET"": 1.902097902097902, ""API_CREDITS"": 1.8996865203761755}",0,0,0
dirichlet_0.3__high,dirichlet_0.3,0.3,high,4262887010,drf,none,371f8a30a57d1617,8f708c7b7951cc21,True,drf,False,0.5,24.0,0.5208333333333334,25.0,0.375,0.375,0.375,0.375,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.8941736028537456,0.9016786570743405,164,0.13922571500009692,24,"{""COMPUTE"": 663, ""MEMORY"": 557, ""DATASET"": 143, ""API_CREDITS"": 319}","{""COMPUTE"": 1260, ""MEMORY"": 1058, ""DATASET"": 272, ""API_CREDITS"": 606}","{""COMPUTE"": 1.9004524886877827, ""MEMORY"": 1.8994614003590664, ""DATASET"": 1.902097902097902, ""API_CREDITS"": 1.8996865203761755}",0,0,0
dirichlet_0.3__high,dirichlet_0.3,0.3,high,4262887010,decomposed_cobb_douglas,COBB_DOUGLAS,371f8a30a57d1617,8f708c7b7951cc21,True,decomposed_cobb_douglas,False,0.5208333333333334,25.0,0.5416666666666666,26.0,0.375,0.40625,0.375,0.40625,0.0,0.0,0.0,0.0,0.0625,0.0,0.9429250891795482,0.9429250891795482,96,0.050152217879920226,23,"{""COMPUTE"": 663, ""MEMORY"": 557, ""DATASET"": 143, ""API_CREDITS"": 319}","{""COMPUTE"": 1260, ""MEMORY"": 1058, ""DATASET"": 272, ""API_CREDITS"": 606}","{""COMPUTE"": 1.9004524886877827, ""MEMORY"": 1.8994614003590664, ""DATASET"": 1.902097902097902, ""API_CREDITS"": 1.8996865203761755}",0,0,0
dirichlet_0.3__high,dirichlet_0.3,0.3,high,4262887010,joint_linear,LINEAR,371f8a30a57d1617,8f708c7b7951cc21,True,optimal,False,0.041666666666666664,2.0,0.041666666666666664,2.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,1.0,1.0,-0.4166666666666667,-0.5,0.030915576694411414,0.030915576694411414,1630,0.964694499668405,46,"{""COMPUTE"": 663, ""MEMORY"": 557, ""DATASET"": 143, ""API_CREDITS"": 319}","{""COMPUTE"": 1260, ""MEMORY"": 1058, ""DATASET"": 272, ""API_CREDITS"": 606}","{""COMPUTE"": 1.9004524886877827, ""MEMORY"": 1.8994614003590664, ""DATASET"": 1.902097902097902, ""API_CREDITS"": 1.8996865203761755}",0,0,625
dirichlet_0.3__high,dirichlet_0.3,0.3,high,4262887010,joint_cobb_douglas,COBB_DOUGLAS,371f8a30a57d1617,8f708c7b7951cc21,True,optimal,False,0.5208333333333334,25.0,0.5416666666666666,26.0,0.375,0.40625,0.375,0.40625,0.0,0.0,0.0,0.0,0.0625,0.0,0.9429250891795482,0.9429250891795482,96,0.050152217879920226,23,"{""COMPUTE"": 663, ""MEMORY"": 557, ""DATASET"": 143, ""API_CREDITS"": 319}","{""COMPUTE"": 1260, ""MEMORY"": 1058, ""DATASET"": 272, ""API_CREDITS"": 606}","{""COMPUTE"": 1.9004524886877827, ""MEMORY"": 1.8994614003590664, ""DATASET"": 1.902097902097902, ""API_CREDITS"": 1.8996865203761755}",0,0,610
dirichlet_0.3__high,dirichlet_0.3,0.3,high,4262887010,joint_ces,CES,371f8a30a57d1617,8f708c7b7951cc21,True,optimal,False,0.5208333333333334,25.0,0.5625,27.0,0.375,0.375,0.375,0.40625,0.0,0.0,0.16666666666666666,0.0,0.0625,-0.125,0.9048751486325802,0.9048751486325802,160,0.09785133724190474,23,"{""COMPUTE"": 663, ""MEMORY"": 557, ""DATASET"": 143, ""API_CREDITS"": 319}","{""COMPUTE"": 1260, ""MEMORY"": 1058, ""DATASET"": 272, ""API_CREDITS"": 606}","{""COMPUTE"": 1.9004524886877827, ""MEMORY"": 1.8994614003590664, ""DATASET"": 1.902097902097902, ""API_CREDITS"": 1.8996865203761755}",0,0,624
dirichlet_0.3__high,dirichlet_0.3,0.3,high,4262887010,joint_leontief,LEONTIEF,371f8a30a57d1617,8f708c7b7951cc21,True,optimal,False,0.5208333333333334,25.0,0.5416666666666666,26.0,0.375,0.40625,0.375,0.40625,0.0,0.0,0.0,0.0,0.0625,0.0,0.9399524375743162,0.9399524375743162,101,0.0488986743257529,23,"{""COMPUTE"": 663, ""MEMORY"": 557, ""DATASET"": 143, ""API_CREDITS"": 319}","{""COMPUTE"": 1260, ""MEMORY"": 1058, ""DATASET"": 272, ""API_CREDITS"": 606}","{""COMPUTE"": 1.9004524886877827, ""MEMORY"": 1.8994614003590664, ""DATASET"": 1.902097902097902, ""API_CREDITS"": 1.8996865203761755}",0,0,629
dirichlet_0.3__moderate,dirichlet_0.3,0.3,moderate,1867210158,equal,none,fb28ecc38bf285de,7557f0a45944495e,True,equal,False,0.7083333333333334,34.0,0.7291666666666666,35.0,0.5,0.5,0.5,0.53125,0.0,0.0,0.0,0.0,0.0,0.0,0.8917525773195877,0.8917525773195877,189,0.0,14,"{""COMPUTE"": 663, ""MEMORY"": 583, ""DATASET"": 209, ""API_CREDITS"": 291}","{""COMPUTE"": 862, ""MEMORY"": 758, ""DATASET"": 272, ""API_CREDITS"": 378}","{""COMPUTE"": 1.3001508295625943, ""MEMORY"": 1.300171526586621, ""DATASET"": 1.3014354066985645, ""API_CREDITS"": 1.2989690721649485}",0,0,0
dirichlet_0.3__moderate,dirichlet_0.3,0.3,moderate,1867210158,drf,none,fb28ecc38bf285de,7557f0a45944495e,True,drf,False,0.7708333333333334,37.0,0.7916666666666666,38.0,0.5,0.53125,0.5,0.5625,0.0,0.0,0.0,0.0,0.0625,0.0,0.9450171821305842,0.9694477085781433,52,0.2451399417191673,11,"{""COMPUTE"": 663, ""MEMORY"": 583, ""DATASET"": 209, ""API_CREDITS"": 291}","{""COMPUTE"": 862, ""MEMORY"": 758, ""DATASET"": 272, ""API_CREDITS"": 378}","{""COMPUTE"": 1.3001508295625943, ""MEMORY"": 1.300171526586621, ""DATASET"": 1.3014354066985645, ""API_CREDITS"": 1.2989690721649485}",0,0,0
dirichlet_0.3__moderate,dirichlet_0.3,0.3,moderate,1867210158,decomposed_cobb_douglas,COBB_DOUGLAS,fb28ecc38bf285de,7557f0a45944495e,True,decomposed_cobb_douglas,False,0.7708333333333334,37.0,0.7916666666666666,38.0,0.5,0.5,0.5,0.53125,0.0,0.0,0.0,0.0,0.0625,0.0,0.9432989690721649,0.9432989690721649,99,0.07059625293651978,11,"{""COMPUTE"": 663, ""MEMORY"": 583, ""DATASET"": 209, ""API_CREDITS"": 291}","{""COMPUTE"": 862, ""MEMORY"": 758, ""DATASET"": 272, ""API_CREDITS"": 378}","{""COMPUTE"": 1.3001508295625943, ""MEMORY"": 1.300171526586621, ""DATASET"": 1.3014354066985645, ""API_CREDITS"": 1.2989690721649485}",0,0,0
dirichlet_0.3__moderate,dirichlet_0.3,0.3,moderate,1867210158,joint_linear,LINEAR,fb28ecc38bf285de,7557f0a45944495e,True,optimal,False,0.08333333333333333,4.0,0.08333333333333333,4.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,1.0,-0.625,-1.0,0.05956471935853379,0.05956471935853379,1642,0.5835506185694416,44,"{""COMPUTE"": 663, ""MEMORY"": 583, ""DATASET"": 209, ""API_CREDITS"": 291}","{""COMPUTE"": 862, ""MEMORY"": 758, ""DATASET"": 272, ""API_CREDITS"": 378}","{""COMPUTE"": 1.3001508295625943, ""MEMORY"": 1.300171526586621, ""DATASET"": 1.3014354066985645, ""API_CREDITS"": 1.2989690721649485}",0,0,634
dirichlet_0.3__moderate,dirichlet_0.3,0.3,moderate,1867210158,joint_cobb_douglas,COBB_DOUGLAS,fb28ecc38bf285de,7557f0a45944495e,True,optimal,False,0.7708333333333334,37.0,0.7916666666666666,38.0,0.5,0.5,0.5,0.53125,0.0,0.0,0.0,0.0,0.0625,0.0,0.9432989690721649,0.9432989690721649,99,0.07059625293651978,11,"{""COMPUTE"": 663, ""MEMORY"": 583, ""DATASET"": 209, ""API_CREDITS"": 291}","{""COMPUTE"": 862, ""MEMORY"": 758, ""DATASET"": 272, ""API_CREDITS"": 378}","{""COMPUTE"": 1.3001508295625943, ""MEMORY"": 1.300171526586621, ""DATASET"": 1.3014354066985645, ""API_CREDITS"": 1.2989690721649485}",0,0,605
dirichlet_0.3__moderate,dirichlet_0.3,0.3,moderate,1867210158,joint_ces,CES,fb28ecc38bf285de,7557f0a45944495e,True,optimal,False,0.6666666666666666,32.0,0.6875,33.0,0.5,0.5,0.5,0.5,0.0,0.0,0.3333333333333333,0.3333333333333333,-0.041666666666666664,-0.125,0.8516609392898052,0.8516609392898052,259,0.11291162353981242,16,"{""COMPUTE"": 663, ""MEMORY"": 583, ""DATASET"": 209, ""API_CREDITS"": 291}","{""COMPUTE"": 862, ""MEMORY"": 758, ""DATASET"": 272, ""API_CREDITS"": 378}","{""COMPUTE"": 1.3001508295625943, ""MEMORY"": 1.300171526586621, ""DATASET"": 1.3014354066985645, ""API_CREDITS"": 1.2989690721649485}",0,0,626
dirichlet_0.3__moderate,dirichlet_0.3,0.3,moderate,1867210158,joint_leontief,LEONTIEF,fb28ecc38bf285de,7557f0a45944495e,True,optimal,False,0.7708333333333334,37.0,0.7916666666666666,38.0,0.625,0.625,0.625,0.625,0.0,0.0,0.0,0.0,0.0625,0.0,0.9679266895761741,0.9679266895761741,56,0.25978542058065135,11,"{""COMPUTE"": 663, ""MEMORY"": 583, ""DATASET"": 209, ""API_CREDITS"": 291}","{""COMPUTE"": 862, ""MEMORY"": 758, ""DATASET"": 272, ""API_CREDITS"": 378}","{""COMPUTE"": 1.3001508295625943, ""MEMORY"": 1.300171526586621, ""DATASET"": 1.3014354066985645, ""API_CREDITS"": 1.2989690721649485}",0,0,623
dirichlet_0.3__high,dirichlet_0.3,0.3,high,1867210158,equal,none,fb28ecc38bf285de,e580da931b8bfacf,True,equal,False,0.5416666666666666,26.0,0.5416666666666666,26.0,0.375,0.375,0.375,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.8527196652719665,0.8527196652719665,176,0.0,22,"{""COMPUTE"": 454, ""MEMORY"": 399, ""DATASET"": 143, ""API_CREDITS"": 199}","{""COMPUTE"": 862, ""MEMORY"": 758, ""DATASET"": 272, ""API_CREDITS"": 378}","{""COMPUTE"": 1.8986784140969164, ""MEMORY"": 1.899749373433584, ""DATASET"": 1.902097902097902, ""API_CREDITS"": 1.899497487437186}",0,0,0
dirichlet_0.3__high,dirichlet_0.3,0.3,high,1867210158,drf,none,fb28ecc38bf285de,e580da931b8bfacf,True,drf,False,0.5416666666666666,26.0,0.5416666666666666,26.0,0.375,0.375,0.375,0.375,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,-0.125,0.9154811715481171,0.9185558354324097,97,0.20825863624852048,22,"{""COMPUTE"": 454, ""MEMORY"": 399, ""DATASET"": 143, ""API_CREDITS"": 199}","{""COMPUTE"": 862, ""MEMORY"": 758, ""DATASET"": 272, ""API_CREDITS"": 378}","{""COMPUTE"": 1.8986784140969164, ""MEMORY"": 1.899749373433584, ""DATASET"": 1.902097902097902, ""API_CREDITS"": 1.899497487437186}",0,0,0
dirichlet_0.3__high,dirichlet_0.3,0.3,high,1867210158,decomposed_cobb_douglas,COBB_DOUGLAS,fb28ecc38bf285de,e580da931b8bfacf,True,decomposed_cobb_douglas,False,0.5625,27.0,0.5833333333333334,28.0,0.25,0.28125,0.25,0.28125,0.0,0.0,0.3333333333333333,0.16666666666666666,0.020833333333333332,-0.125,0.8552301255230126,0.8552301255230126,173,0.09671346682364063,21,"{""COMPUTE"": 454, ""MEMORY"": 399, ""DATASET"": 143, ""API_CREDITS"": 199}","{""COMPUTE"": 862, ""MEMORY"": 758, ""DATASET"": 272, ""API_CREDITS"": 378}","{""COMPUTE"": 1.8986784140969164, ""MEMORY"": 1.899749373433584, ""DATASET"": 1.902097902097902, ""API_CREDITS"": 1.899497487437186}",0,0,0
dirichlet_0.3__high,dirichlet_0.3,0.3,high,1867210158,joint_linear,LINEAR,fb28ecc38bf285de,e580da931b8bfacf,True,optimal,False,0.041666666666666664,2.0,0.041666666666666664,2.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,1.0,1.0,-0.5,-0.875,0.04351464435146443,0.04351464435146443,1143,0.8491697874916957,46,"{""COMPUTE"": 454, ""MEMORY"": 399, ""DATASET"": 143, ""API_CREDITS"": 199}","{""COMPUTE"": 862, ""MEMORY"": 758, ""DATASET"": 272, ""API_CREDITS"": 378}","{""COMPUTE"": 1.8986784140969164, ""MEMORY"": 1.899749373433584, ""DATASET"": 1.902097902097902, ""API_CREDITS"": 1.899497487437186}",0,0,617
dirichlet_0.3__high,dirichlet_0.3,0.3,high,1867210158,joint_cobb_douglas,COBB_DOUGLAS,fb28ecc38bf285de,e580da931b8bfacf,True,optimal,False,0.5625,27.0,0.5833333333333334,28.0,0.25,0.28125,0.25,0.28125,0.0,0.0,0.3333333333333333,0.16666666666666666,0.020833333333333332,-0.125,0.8552301255230126,0.8552301255230126,173,0.09671346682364063,21,"{""COMPUTE"": 454, ""MEMORY"": 399, ""DATASET"": 143, ""API_CREDITS"": 199}","{""COMPUTE"": 862, ""MEMORY"": 758, ""DATASET"": 272, ""API_CREDITS"": 378}","{""COMPUTE"": 1.8986784140969164, ""MEMORY"": 1.899749373433584, ""DATASET"": 1.902097902097902, ""API_CREDITS"": 1.899497487437186}",0,0,617
dirichlet_0.3__high,dirichlet_0.3,0.3,high,1867210158,joint_ces,CES,fb28ecc38bf285de,e580da931b8bfacf,True,optimal,False,0.4791666666666667,23.0,0.4791666666666667,23.0,0.25,0.25,0.25,0.25,0.0,0.0,0.6666666666666666,0.6666666666666666,-0.0625,-0.125,0.702928870292887,0.702928870292887,355,0.1772774513833036,25,"{""COMPUTE"": 454, ""MEMORY"": 399, ""DATASET"": 143, ""API_CREDITS"": 199}","{""COMPUTE"": 862, ""MEMORY"": 758, ""DATASET"": 272, ""API_CREDITS"": 378}","{""COMPUTE"": 1.8986784140969164, ""MEMORY"": 1.899749373433584, ""DATASET"": 1.902097902097902, ""API_CREDITS"": 1.899497487437186}",0,0,626
dirichlet_0.3__high,dirichlet_0.3,0.3,high,1867210158,joint_leontief,LEONTIEF,fb28ecc38bf285de,e580da931b8bfacf,True,optimal,False,0.5625,27.0,0.5625,27.0,0.375,0.375,0.375,0.375,0.0,0.0,0.16666666666666666,0.16666666666666666,0.020833333333333332,-0.125,0.9405857740585774,0.9405857740585774,71,0.20053954603116583,21,"{""COMPUTE"": 454, ""MEMORY"": 399, ""DATASET"": 143, ""API_CREDITS"": 199}","{""COMPUTE"": 862, ""MEMORY"": 758, ""DATASET"": 272, ""API_CREDITS"": 378}","{""COMPUTE"": 1.8986784140969164, ""MEMORY"": 1.899749373433584, ""DATASET"": 1.902097902097902, ""API_CREDITS"": 1.899497487437186}",0,0,605
dirichlet_0.3__moderate,dirichlet_0.3,0.3,moderate,3926449068,equal,none,e0d02fc2f4ec5dbe,9baad27440931186,True,equal,False,0.75,36.0,0.75,36.0,0.375,0.4375,0.375,0.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.9191138588356518,0.9191138588356518,157,0.0,12,"{""COMPUTE"": 769, ""MEMORY"": 645, ""DATASET"": 166, ""API_CREDITS"": 361}","{""COMPUTE"": 1000, ""MEMORY"": 839, ""DATASET"": 216, ""API_CREDITS"": 469}","{""COMPUTE"": 1.3003901170351104, ""MEMORY"": 1.3007751937984495, ""DATASET"": 1.3012048192771084, ""API_CREDITS"": 1.299168975069252}",0,0,0
