cell,regime,contention,seed,arm,solver_status,feasible,fallback_used,queue_order_completion_mean,queue_order_tasks_per_run,best_subset_completion_mean,best_subset_tasks_per_run,frac_zero_qo,frac_zero_bs,capacity_utilization,unused_installed_total,capacity_violation,bound_violation,alloc_latency_ms
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2450099792,drf,drf,True,False,0.6875,33.0,0.6875,33.0,0.0,0.0,0.8998015873015873,70,0,0,0
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2450099792,equal,equal,True,False,0.6458333333333334,31.0,0.6458333333333334,31.0,0.0,0.0,0.8035714285714286,198,0,0,0
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2450099792,independent_bundle_maxmin,preinstalled,True,False,0.7291666666666666,35.0,0.7291666666666666,35.0,0.0,0.0,0.9246031746031746,76,0,0,0
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2450099792,separable_leontief_relaxation,preinstalled,True,False,0.6458333333333334,31.0,0.6458333333333334,31.0,0.0,0.0,0.8035714285714286,198,0,0,0
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2458392116,central_joint_leontief,optimal,True,False,0.7916666666666666,38.0,0.7916666666666666,38.0,0.0,0.0,0.9530947775628626,84,0,0,653
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2458392116,distributed_price_leontief,preinstalled,True,False,0.7916666666666666,38.0,0.7916666666666666,38.0,0.0,0.0,0.9530947775628626,97,0,0,0
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2458392116,drf,drf,True,False,0.75,36.0,0.75,36.0,0.0,0.0,0.9008704061895552,117,0,0,0
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2458392116,equal,equal,True,False,0.7083333333333334,34.0,0.7083333333333334,34.0,0.0,0.0,0.8960348162475822,215,0,0,0
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2458392116,independent_bundle_maxmin,preinstalled,True,False,0.7291666666666666,35.0,0.7291666666666666,35.0,0.0,0.0,0.933752417794971,137,0,0,0
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2458392116,separable_leontief_relaxation,preinstalled,True,False,0.7083333333333334,34.0,0.7083333333333334,34.0,0.0,0.0,0.8960348162475822,215,0,0,0
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2463410529,central_joint_leontief,optimal,True,False,0.7916666666666666,38.0,0.7916666666666666,38.0,0.0,0.0,0.9576744186046512,90,0,0,648
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2463410529,distributed_price_leontief,preinstalled,True,False,0.7708333333333334,37.0,0.7916666666666666,38.0,0.0,0.0,0.9623255813953489,81,0,0,0
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2463410529,drf,drf,True,False,0.7916666666666666,38.0,0.7916666666666666,38.0,0.0,0.0,0.966046511627907,43,0,0,0
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2463410529,equal,equal,True,False,0.7291666666666666,35.0,0.7291666666666666,35.0,0.0,0.0,0.9427906976744186,123,0,0,0
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2463410529,independent_bundle_maxmin,preinstalled,True,False,0.7083333333333334,34.0,0.7291666666666666,35.0,0.0,0.0,0.9534883720930233,100,0,0,0
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2463410529,separable_leontief_relaxation,preinstalled,True,False,0.7291666666666666,35.0,0.7291666666666666,35.0,0.0,0.0,0.9427906976744186,123,0,0,0
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2464146756,central_joint_leontief,optimal,True,False,0.7708333333333334,37.0,0.7916666666666666,38.0,0.0,0.0,0.9541616405307599,75,0,0,634
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2464146756,distributed_price_leontief,preinstalled,True,False,0.7708333333333334,37.0,0.7916666666666666,38.0,0.0,0.0,0.9541616405307599,76,0,0,0
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2464146756,drf,drf,True,False,0.75,36.0,0.7708333333333334,37.0,0.0,0.0,0.9481302774427021,76,0,0,0
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2464146756,equal,equal,True,False,0.6875,33.0,0.6875,33.0,0.0,0.0,0.8896260554885405,183,0,0,0
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2464146756,independent_bundle_maxmin,preinstalled,True,False,0.75,36.0,0.75,36.0,0.0,0.0,0.8811821471652593,197,0,0,0
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2464146756,separable_leontief_relaxation,preinstalled,True,False,0.6875,33.0,0.6875,33.0,0.0,0.0,0.8896260554885405,183,0,0,0
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2501632677,central_joint_leontief,optimal,True,False,0.8125,39.0,0.8125,39.0,0.0,0.0,0.9664138678223185,60,0,0,646
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2501632677,distributed_price_leontief,preinstalled,True,False,0.8125,39.0,0.8125,39.0,0.0,0.0,0.9788732394366197,39,0,0,0
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2501632677,drf,drf,True,False,0.6875,33.0,0.6875,33.0,0.0,0.0,0.9171180931744312,91,0,0,0
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2501632677,equal,equal,True,False,0.7083333333333334,34.0,0.7083333333333334,34.0,0.0,0.0,0.8802816901408451,221,0,0,0
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2501632677,independent_bundle_maxmin,preinstalled,True,False,0.8125,39.0,0.8125,39.0,0.0,0.0,0.9788732394366197,39,0,0,0
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2501632677,separable_leontief_relaxation,preinstalled,True,False,0.7083333333333334,34.0,0.7083333333333334,34.0,0.0,0.0,0.8802816901408451,221,0,0,0
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2503513465,central_joint_leontief,optimal,True,False,0.7916666666666666,38.0,0.7916666666666666,38.0,0.0,0.0,0.9654028436018958,70,0,0,647
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2503513465,distributed_price_leontief,preinstalled,True,False,0.7916666666666666,38.0,0.7916666666666666,38.0,0.0,0.0,0.9654028436018958,73,0,0,0
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2503513465,drf,drf,True,False,0.75,36.0,0.75,36.0,0.0,0.0,0.9393364928909953,82,0,0,0
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2503513465,equal,equal,True,False,0.6875,33.0,0.6875,33.0,0.0,0.0,0.8677725118483413,279,0,0,0
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2503513465,independent_bundle_maxmin,preinstalled,True,False,0.7291666666666666,35.0,0.7291666666666666,35.0,0.0,0.0,0.9388625592417061,129,0,0,0
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2503513465,separable_leontief_relaxation,preinstalled,True,False,0.6875,33.0,0.6875,33.0,0.0,0.0,0.8677725118483413,279,0,0,0
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2508126195,central_joint_leontief,optimal,True,False,0.7916666666666666,38.0,0.7916666666666666,38.0,0.0,0.0,0.9584323040380047,69,0,0,624
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2508126195,distributed_price_leontief,preinstalled,True,False,0.7916666666666666,38.0,0.7916666666666666,38.0,0.0,0.0,0.9584323040380047,70,0,0,0
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2508126195,drf,drf,True,False,0.75,36.0,0.75,36.0,0.0,0.0,0.9400237529691211,81,0,0,0
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2508126195,equal,equal,True,False,0.6666666666666666,32.0,0.6666666666666666,32.0,0.0,0.0,0.8990498812351544,170,0,0,0
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2508126195,independent_bundle_maxmin,preinstalled,True,False,0.7708333333333334,37.0,0.7708333333333334,37.0,0.0,0.0,0.9501187648456056,84,0,0,0
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2508126195,separable_leontief_relaxation,preinstalled,True,False,0.6666666666666666,32.0,0.6666666666666666,32.0,0.0,0.0,0.8990498812351544,170,0,0,0
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2524586228,central_joint_leontief,optimal,True,False,0.6666666666666666,32.0,0.6666666666666666,32.0,0.0,0.0,0.9287671232876712,104,0,0,646
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2524586228,distributed_price_leontief,preinstalled,True,False,0.6666666666666666,32.0,0.6666666666666666,32.0,0.0,0.0,0.913013698630137,127,0,0,0
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2524586228,drf,drf,True,False,0.625,30.0,0.625,30.0,0.0,0.0,0.876027397260274,105,0,0,0
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2524586228,equal,equal,True,False,0.7083333333333334,34.0,0.7083333333333334,34.0,0.0,0.0,0.9171232876712329,121,0,0,0
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2524586228,independent_bundle_maxmin,preinstalled,True,False,0.6875,33.0,0.6875,33.0,0.0,0.0,0.9198630136986301,117,0,0,0
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2524586228,separable_leontief_relaxation,preinstalled,True,False,0.7083333333333334,34.0,0.7083333333333334,34.0,0.0,0.0,0.9171232876712329,121,0,0,0
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2526189608,central_joint_leontief,optimal,True,False,0.75,36.0,0.75,36.0,0.0,0.0,0.9151785714285714,114,0,0,616
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2526189608,distributed_price_leontief,preinstalled,True,False,0.75,36.0,0.75,36.0,0.0,0.0,0.9151785714285714,114,0,0,0
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2526189608,drf,drf,True,False,0.75,36.0,0.75,36.0,0.0,0.0,0.8184523809523809,58,0,0,0
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2526189608,equal,equal,True,False,0.6875,33.0,0.6875,33.0,0.0,0.0,0.7983630952380952,271,0,0,0
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2526189608,independent_bundle_maxmin,preinstalled,True,False,0.7708333333333334,37.0,0.7708333333333334,37.0,0.0,0.0,0.8928571428571429,144,0,0,0
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2526189608,separable_leontief_relaxation,preinstalled,True,False,0.6875,33.0,0.6875,33.0,0.0,0.0,0.7983630952380952,271,0,0,0
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2566648724,central_joint_leontief,optimal,True,False,0.7916666666666666,38.0,0.7916666666666666,38.0,0.0,0.0,0.952808988764045,63,0,0,627
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2566648724,distributed_price_leontief,preinstalled,True,False,0.7916666666666666,38.0,0.7916666666666666,38.0,0.0,0.0,0.952808988764045,63,0,0,0
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2566648724,drf,drf,True,False,0.6458333333333334,31.0,0.6666666666666666,32.0,0.0,0.0,0.8179775280898877,164,0,0,0
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2566648724,equal,equal,True,False,0.6875,33.0,0.6875,33.0,0.0,0.0,0.8906367041198502,146,0,0,0
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2566648724,independent_bundle_maxmin,preinstalled,True,False,0.75,36.0,0.75,36.0,0.0,0.0,0.8636704119850187,182,0,0,0
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2566648724,separable_leontief_relaxation,preinstalled,True,False,0.6875,33.0,0.6875,33.0,0.0,0.0,0.8906367041198502,146,0,0,0
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2568720644,central_joint_leontief,optimal,True,False,0.7291666666666666,35.0,0.75,36.0,0.0,0.0,0.9730250481695568,26,0,0,643
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2568720644,distributed_price_leontief,preinstalled,True,False,0.7291666666666666,35.0,0.75,36.0,0.0,0.0,0.9730250481695568,28,0,0,0
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2568720644,drf,drf,True,False,0.6875,33.0,0.6875,33.0,0.0,0.0,0.8554913294797688,93,0,0,0
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2568720644,equal,equal,True,False,0.6875,33.0,0.6875,33.0,0.0,0.0,0.859344894026975,146,0,0,0
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2568720644,independent_bundle_maxmin,preinstalled,True,False,0.7708333333333334,37.0,0.7916666666666666,38.0,0.0,0.0,0.9518304431599229,50,0,0,0
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2568720644,separable_leontief_relaxation,preinstalled,True,False,0.6875,33.0,0.6875,33.0,0.0,0.0,0.859344894026975,146,0,0,0
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2577147738,central_joint_leontief,optimal,True,False,0.7916666666666666,38.0,0.7916666666666666,38.0,0.0,0.0,0.947592931139549,86,0,0,627
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2577147738,distributed_price_leontief,preinstalled,True,False,0.7916666666666666,38.0,0.7916666666666666,38.0,0.0,0.0,0.947592931139549,86,0,0,0
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2577147738,drf,drf,True,False,0.7083333333333334,34.0,0.7083333333333334,34.0,0.0,0.0,0.9134673979280926,92,0,0,0
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2577147738,equal,equal,True,False,0.6875,33.0,0.6875,33.0,0.0,0.0,0.906764168190128,153,0,0,0
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2577147738,independent_bundle_maxmin,preinstalled,True,False,0.75,36.0,0.75,36.0,0.0,0.0,0.9536867763558805,76,0,0,0
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2577147738,separable_leontief_relaxation,preinstalled,True,False,0.6875,33.0,0.6875,33.0,0.0,0.0,0.906764168190128,153,0,0,0
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2598968052,central_joint_leontief,optimal,True,False,0.7708333333333334,37.0,0.7708333333333334,37.0,0.0,0.0,0.9508532423208191,72,0,0,619
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2598968052,distributed_price_leontief,preinstalled,True,False,0.7708333333333334,37.0,0.7708333333333334,37.0,0.0,0.0,0.9508532423208191,72,0,0,0
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2598968052,drf,drf,True,False,0.75,36.0,0.75,36.0,0.0,0.0,0.9051194539249147,112,0,0,0
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2598968052,equal,equal,True,False,0.6875,33.0,0.6875,33.0,0.0,0.0,0.8443686006825939,228,0,0,0
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2598968052,independent_bundle_maxmin,preinstalled,True,False,0.75,36.0,0.75,36.0,0.0,0.0,0.8948805460750853,154,0,0,0
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2598968052,separable_leontief_relaxation,preinstalled,True,False,0.6875,33.0,0.6875,33.0,0.0,0.0,0.8443686006825939,228,0,0,0
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2600011987,central_joint_leontief,optimal,True,False,0.6875,33.0,0.75,36.0,0.0,0.0,0.8915569326103796,140,0,0,613
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2600011987,distributed_price_leontief,preinstalled,True,False,0.6875,33.0,0.75,36.0,0.0,0.0,0.8915569326103796,140,0,0,0
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2600011987,drf,drf,True,False,0.6458333333333334,31.0,0.7291666666666666,35.0,0.0,0.0,0.860573199070488,140,0,0,0
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2600011987,equal,equal,True,False,0.6458333333333334,31.0,0.6875,33.0,0.0,0.0,0.8536018590240124,189,0,0,0
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2600011987,independent_bundle_maxmin,preinstalled,True,False,0.7083333333333334,34.0,0.7291666666666666,35.0,0.0,0.0,0.9202168861347793,103,0,0,0
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2600011987,separable_leontief_relaxation,preinstalled,True,False,0.6458333333333334,31.0,0.6875,33.0,0.0,0.0,0.8536018590240124,189,0,0,0
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2652099947,central_joint_leontief,optimal,True,False,0.7916666666666666,38.0,0.7916666666666666,38.0,0.0,0.0,0.9516880093131548,79,0,0,624
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2652099947,distributed_price_leontief,preinstalled,True,False,0.7916666666666666,38.0,0.7916666666666666,38.0,0.0,0.0,0.9522700814901047,82,0,0,0
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2652099947,drf,drf,True,False,0.7083333333333334,34.0,0.7083333333333334,34.0,0.0,0.0,0.8969732246798603,118,0,0,0
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2652099947,equal,equal,True,False,0.7708333333333334,37.0,0.7708333333333334,37.0,0.0,0.0,0.910360884749709,154,0,0,0
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2652099947,independent_bundle_maxmin,preinstalled,True,False,0.75,36.0,0.75,36.0,0.0,0.0,0.9383003492433062,106,0,0,0
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2652099947,separable_leontief_relaxation,preinstalled,True,False,0.7708333333333334,37.0,0.7708333333333334,37.0,0.0,0.0,0.910360884749709,154,0,0,0
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2677882682,central_joint_leontief,optimal,True,False,0.75,36.0,0.75,36.0,0.0,0.0,0.9728682170542635,62,0,0,613
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2677882682,distributed_price_leontief,preinstalled,True,False,0.75,36.0,0.75,36.0,0.0,0.0,0.9728682170542635,63,0,0,0
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2677882682,drf,drf,True,False,0.75,36.0,0.75,36.0,0.0,0.0,0.9582256675279931,74,0,0,0
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2677882682,equal,equal,True,False,0.625,30.0,0.625,30.0,0.0,0.0,0.8729543496985357,295,0,0,0
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2677882682,independent_bundle_maxmin,preinstalled,True,False,0.7708333333333334,37.0,0.7708333333333334,37.0,0.0,0.0,0.9720068906115418,65,0,0,0
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2677882682,separable_leontief_relaxation,preinstalled,True,False,0.625,30.0,0.625,30.0,0.0,0.0,0.8729543496985357,295,0,0,0
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2714253060,central_joint_leontief,optimal,True,False,0.8125,39.0,0.8333333333333334,40.0,0.0,0.0,0.957418496340652,64,0,0,621
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2714253060,distributed_price_leontief,preinstalled,True,False,0.8125,39.0,0.8333333333333334,40.0,0.0,0.0,0.957418496340652,64,0,0,0
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2714253060,drf,drf,True,False,0.7708333333333334,37.0,0.7708333333333334,37.0,0.0,0.0,0.9095143047238856,74,0,0,0
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2714253060,equal,equal,True,False,0.7291666666666666,35.0,0.7708333333333334,37.0,0.0,0.0,0.8542914171656687,219,0,0,0
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2714253060,independent_bundle_maxmin,preinstalled,True,False,0.8125,39.0,0.8333333333333334,40.0,0.0,0.0,0.9607451763140386,59,0,0,0
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2714253060,separable_leontief_relaxation,preinstalled,True,False,0.7291666666666666,35.0,0.7708333333333334,37.0,0.0,0.0,0.8542914171656687,219,0,0,0
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2730197715,central_joint_leontief,optimal,True,False,0.7916666666666666,38.0,0.7916666666666666,38.0,0.0,0.0,0.8401142041399001,224,0,0,626
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2730197715,distributed_price_leontief,preinstalled,True,False,0.7916666666666666,38.0,0.7916666666666666,38.0,0.0,0.0,0.8401142041399001,224,0,0,0
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2730197715,drf,drf,True,False,0.6875,33.0,0.6875,33.0,0.0,0.0,0.7637401855817273,257,0,0,0
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2730197715,equal,equal,True,False,0.7291666666666666,35.0,0.7291666666666666,35.0,0.0,0.0,0.8108493932905068,265,0,0,0
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2730197715,independent_bundle_maxmin,preinstalled,True,False,0.7916666666666666,38.0,0.7916666666666666,38.0,0.0,0.0,0.8408279800142755,223,0,0,0
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2730197715,separable_leontief_relaxation,preinstalled,True,False,0.7291666666666666,35.0,0.7291666666666666,35.0,0.0,0.0,0.8108493932905068,265,0,0,0
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2735928750,central_joint_leontief,optimal,True,False,0.7291666666666666,35.0,0.7291666666666666,35.0,0.0,0.0,0.9573033707865168,94,0,0,646
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2735928750,distributed_price_leontief,preinstalled,True,False,0.7291666666666666,35.0,0.7291666666666666,35.0,0.0,0.0,0.9573033707865168,95,0,0,0
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2735928750,drf,drf,True,False,0.7083333333333334,34.0,0.7291666666666666,35.0,0.0,0.0,0.9208988764044944,106,0,0,0
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2735928750,equal,equal,True,False,0.6875,33.0,0.6875,33.0,0.0,0.0,0.9438202247191011,125,0,0,0
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2735928750,independent_bundle_maxmin,preinstalled,True,False,0.7708333333333334,37.0,0.7916666666666666,38.0,0.0,0.0,0.9757303370786516,54,0,0,0
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2735928750,separable_leontief_relaxation,preinstalled,True,False,0.6875,33.0,0.6875,33.0,0.0,0.0,0.9438202247191011,125,0,0,0
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2736850591,central_joint_leontief,optimal,True,False,0.7708333333333334,37.0,0.7708333333333334,37.0,0.0,0.0,0.9411441144114412,106,0,0,633
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2736850591,distributed_price_leontief,preinstalled,True,False,0.7708333333333334,37.0,0.7708333333333334,37.0,0.0,0.0,0.9510451045104511,89,0,0,0
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2736850591,drf,drf,True,False,0.6875,33.0,0.6875,33.0,0.0,0.0,0.9114411441144115,96,0,0,0
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2736850591,equal,equal,True,False,0.7083333333333334,34.0,0.7083333333333334,34.0,0.0,0.0,0.9020902090209021,178,0,0,0
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2736850591,independent_bundle_maxmin,preinstalled,True,False,0.7708333333333334,37.0,0.7708333333333334,37.0,0.0,0.0,0.9317931793179318,124,0,0,0
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2736850591,separable_leontief_relaxation,preinstalled,True,False,0.7083333333333334,34.0,0.7083333333333334,34.0,0.0,0.0,0.9020902090209021,178,0,0,0
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2792985194,central_joint_leontief,optimal,True,False,0.75,36.0,0.7708333333333334,37.0,0.0,0.0,0.9579256360078278,85,0,0,637
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2792985194,distributed_price_leontief,preinstalled,True,False,0.75,36.0,0.7708333333333334,37.0,0.0,0.0,0.9579256360078278,86,0,0,0
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2792985194,drf,drf,True,False,0.7708333333333334,37.0,0.7708333333333334,37.0,0.0,0.0,0.9363992172211351,82,0,0,0
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2792985194,equal,equal,True,False,0.6875,33.0,0.7083333333333334,34.0,0.0,0.0,0.9168297455968689,170,0,0,0
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2792985194,independent_bundle_maxmin,preinstalled,True,False,0.7708333333333334,37.0,0.7916666666666666,38.0,0.0,0.0,0.9471624266144814,108,0,0,0
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2792985194,separable_leontief_relaxation,preinstalled,True,False,0.6875,33.0,0.7083333333333334,34.0,0.0,0.0,0.9168297455968689,170,0,0,0
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2810498306,central_joint_leontief,optimal,True,False,0.7916666666666666,38.0,0.7916666666666666,38.0,0.0,0.0,0.9611032531824611,55,0,0,636
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2810498306,distributed_price_leontief,preinstalled,True,False,0.7916666666666666,38.0,0.7916666666666666,38.0,0.0,0.0,0.9611032531824611,55,0,0,0
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2810498306,drf,drf,True,False,0.7291666666666666,35.0,0.75,36.0,0.0,0.0,0.8882602545968883,114,0,0,0
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2810498306,equal,equal,True,False,0.7291666666666666,35.0,0.75,36.0,0.0,0.0,0.8444130127298444,220,0,0,0
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2810498306,independent_bundle_maxmin,preinstalled,True,False,0.7916666666666666,38.0,0.7916666666666666,38.0,0.0,0.0,0.9483734087694484,73,0,0,0
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2810498306,separable_leontief_relaxation,preinstalled,True,False,0.7291666666666666,35.0,0.75,36.0,0.0,0.0,0.8444130127298444,220,0,0,0
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2817000645,central_joint_leontief,optimal,True,False,0.8125,39.0,0.8125,39.0,0.0,0.0,0.9730967372638809,46,0,0,611
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2817000645,distributed_price_leontief,preinstalled,True,False,0.8125,39.0,0.8125,39.0,0.0,0.0,0.9730967372638809,47,0,0,0
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2817000645,drf,drf,True,False,0.7083333333333334,34.0,0.7083333333333334,34.0,0.0,0.0,0.8838008013737836,100,0,0,0
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2817000645,equal,equal,True,False,0.7291666666666666,35.0,0.7291666666666666,35.0,0.0,0.0,0.8620492272467086,241,0,0,0
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2817000645,independent_bundle_maxmin,preinstalled,True,False,0.7916666666666666,38.0,0.7916666666666666,38.0,0.0,0.0,0.9627933600457927,65,0,0,0
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2817000645,separable_leontief_relaxation,preinstalled,True,False,0.7291666666666666,35.0,0.7291666666666666,35.0,0.0,0.0,0.8620492272467086,241,0,0,0
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2825972968,central_joint_leontief,optimal,True,False,0.7083333333333334,34.0,0.7083333333333334,34.0,0.0,0.0,0.9464856230031949,129,0,0,629
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2825972968,distributed_price_leontief,preinstalled,True,False,0.7083333333333334,34.0,0.7083333333333334,34.0,0.0,0.0,0.9464856230031949,134,0,0,0
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2825972968,drf,drf,True,False,0.7291666666666666,35.0,0.7291666666666666,35.0,0.0,0.0,0.9600638977635783,45,0,0,0
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2825972968,equal,equal,True,False,0.7083333333333334,34.0,0.7083333333333334,34.0,0.0,0.0,0.9464856230031949,134,0,0,0
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2825972968,independent_bundle_maxmin,preinstalled,True,False,0.7291666666666666,35.0,0.7291666666666666,35.0,0.0,0.0,0.9488817891373802,128,0,0,0
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2825972968,separable_leontief_relaxation,preinstalled,True,False,0.7083333333333334,34.0,0.7083333333333334,34.0,0.0,0.0,0.9464856230031949,134,0,0,0
